PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,SpinAxis3dVectorX,SpinAxis3dVectorY,SpinAxis3dVectorZ,SpinAxis3dSeamOrientationRotationX,SpinAxis3dSeamOrientationRotationY,SpinAxis3dSeamOrientationRotationZ,SpinAxis3dSeamOrientationBallAngleHorizontalAmb1,SpinAxis3dSeamOrientationBallAngleVerticalAmb1,SpinAxis3dSeamOrientationBallXAmb1,SpinAxis3dSeamOrientationBallYAmb1,SpinAxis3dSeamOrientationBallZAmb1,SpinAxis3dSeamOrientationBallAngleHorizontalAmb2,SpinAxis3dSeamOrientationBallAngleVerticalAmb2,SpinAxis3dSeamOrientationBallXAmb2,SpinAxis3dSeamOrientationBallYAmb2,SpinAxis3dSeamOrientationBallZAmb2,SpinAxis3dSeamOrientationBallAngleHorizontalAmb3,SpinAxis3dSeamOrientationBallAngleVerticalAmb3,SpinAxis3dSeamOrientationBallXAmb3,SpinAxis3dSeamOrientationBallYAmb3,SpinAxis3dSeamOrientationBallZAmb3,SpinAxis3dSeamOrientationBallAngleHorizontalAmb4,SpinAxis3dSeamOrientationBallAngleVerticalAmb4,SpinAxis3dSeamOrientationBallXAmb4,SpinAxis3dSeamOrientationBallYAmb4,SpinAxis3dSeamOrientationBallZAmb4
1,2026-03-24,16:05:13.64,1,1,"Dietrich, Tristan",1000298939,Left,LIB_FLA,"Dilley, Jacob",10056943,Right,UNC_SPA,Undefined,1,Top,0,0,0,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,91.78287,-1.056032,3.666857,2337.286329,143.266497,10:45,6.19295,-2.56104,5.91585,-16.26418,17.14343,-11.95138,3.85543,-0.14932,83.26781,-4.164604,1.527044,0.416001,70.70658,0.248147,176.093043,5388.031088,,,,58.95559,42.37078,176.635539,0.624869,7.14583,9.3991,2.27344,50,6.09887,-7.99012,-132.98628,-2.93081,12.72946,29.92365,-15.43068,LIB_FLA,UNC_SPA,Liberty,D1,CUSA,20260324-Liberty-1,c52e3230-27bc-11f1-8a90-1b1b823fb04c,90.60663,3.80771,,8.51505,,,,-0.05794,3.80288,-0.08934,9276e0a2-4171-4218-b04a-80f1f72edc70,2026-03-24,20:05:13.64,2026-03-24T16:05:13.6489472-04:00,2026-03-24T20:05:13.6489472Z,GroundBall,v3,471336,471372,ac11719f5b8948efafaa57bfa51c44e7,"Moore, Tucker",805218,Right,LIB_FLA,485cf152-acac-4477-9a3c-2dca32a59c6d,54.57957,-134.01279,14.96183,6.19033,-2.40148,-7.71534,2.55502,-8.42679,6.36473,194.219932,-0.09294,-102.70089,13.94709,,,,,,,3.80336,0.44262,-10.45125,,,,,,,-0.08315,6.93081,-2.032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2026-03-24,16:05:38.32,1,2,"Dietrich, Tristan",1000298939,Left,LIB_FLA,"Dilley, Jacob",10056943,Right,UNC_SPA,Undefined,1,Top,0,0,1,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,91.97777,-2.388924,2.746487,2343.349878,149.596469,11:00,6.23446,-2.66103,5.98884,-12.64524,20.59631,-11.40591,2.96287,-1.06421,83.31846,-4.852225,0.698673,0.414966,,,,,,,,,,,,6.61957,11.58627,2.45025,50,6.03861,-5.88434,-133.2707,-5.87249,11.8127,30.71986,-11.49815,LIB_FLA,UNC_SPA,Liberty,D1,CUSA,20260324-Liberty-1,d3e4d400-27bc-11f1-8a90-1b1b823fb04c,90.83266,,,8.65932,,,,,,,9276e0a2-4171-4218-b04a-80f1f72edc70,2026-03-24,20:05:38.32,2026-03-24T16:05:38.3213056-04:00,2026-03-24T20:05:38.3213056Z,,v3,471336,471372,ac11719f5b8948efafaa57bfa51c44e7,"Moore, Tucker",805218,Right,LIB_FLA,f45bee6f-38d6-4f63-bae2-231276ce9fa7,54.50584,-134.30532,15.35993,6.22987,-5.48524,-5.74907,2.65513,-6.28218,5.90635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2026-03-24,16:05:54.49,1,3,"Dietrich, Tristan",1000298939,Left,LIB_FLA,"Dilley, Jacob",10056943,Right,UNC_SPA,Undefined,1,Top,0,0,2,ChangeUp,Changeup,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,85.76542,-2.18255,2.759278,1492.438967,109.158996,9:45,5.99568,-2.73538,6.60461,-30.66395,6.65737,-15.49442,1.4378,-1.49706,78.17101,-7.937734,-0.061042,0.439693,60.71936,56.984818,51.667143,,52.49849,54.12822,96.66365,139.2707,111.702,62.910046,3.975039,9.05386,4.53327,2.55347,50,5.83418,-5.44001,-124.48541,-5.63532,14.06446,27.3344,-25.13195,LIB_FLA,UNC_SPA,Liberty,D1,CUSA,20260324-Liberty-1,dd89b340-27bc-11f1-8a90-1b1b823fb04c,85.72439,68.86976,,7.59442,,,,2.01779,1.34552,1.44629,9276e0a2-4171-4218-b04a-80f1f72edc70,2026-03-24,20:05:54.49,2026-03-24T16:05:54.4928768-04:00,2026-03-24T20:05:54.4928768Z,Popup,v3,471336,471372,ac11719f5b8948efafaa57bfa51c44e7,"Moore, Tucker",805218,Right,LIB_FLA,9f804e38-9710-41c7-bb62-2074fee39c96,53.89411,-125.33755,13.6672,5.99765,-4.85183,-12.56597,2.72989,-5.87847,7.03223,216.438648,2.02047,30.02968,-7.0344,1.08678,0.22759,-0.17151,0.02213,0.00328,-0.00065,1.34401,74.72364,-24.08769,3.06455,-1.2923,0.59998,-0.19459,0.03376,-0.00232,1.44306,38.15393,-2.02471,1.06995,-1.25533,0.75332,-0.238,0.03689,-0.00221,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2026-03-24,16:06:20.12,1,4,"Dietrich, Tristan",1000298939,Left,LIB_FLA,"Dilley, Jacob",10056943,Right,UNC_SPA,Undefined,1,Top,0,0,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,92.12157,-0.991394,1.936128,2283.576029,148.938075,11:00,6.24855,-2.59392,6.2431,-13.15938,19.41804,-11.05512,4.23693,-1.72875,83.81269,-3.551354,-0.059949,0.410799,,,,,,,,,,,,6.24681,10.64363,2.45482,50,6.16789,-4.05046,-133.78033,-2.63617,11.28347,29.75231,-12.94867,LIB_FLA,UNC_SPA,Liberty,D1,CUSA,20260324-Liberty-1,eccd04b0-27bc-11f1-8a90-1b1b823fb04c,91.75389,,,8.30888,,,,,,,9276e0a2-4171-4218-b04a-80f1f72edc70,2026-03-24,20:06:20.12,2026-03-24T16:06:20.1255936-04:00,2026-03-24T20:06:20.1255936Z,,v3,471336,471372,ac11719f5b8948efafaa57bfa51c44e7,"Moore, Tucker",805218,Right,LIB_FLA,ebea842c-0125-4d90-a33a-07266c14551c,54.25284,-134.72283,14.87616,6.2449,-2.22598,-6.47433,2.58879,-4.4079,5.64174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2026-03-24,16:06:36.83,1,5,"Dietrich, Tristan",1000298939,Left,LIB_FLA,"Dilley, Jacob",10056943,Right,UNC_SPA,Undefined,1,Top,0,1,2,Slider,Slider,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,81.73579,0.835017,1.210111,2078.875247,257.827067,2:30,5.95663,-2.94143,5.60632,-39.03345,2.82406,7.6528,3.48352,-1.17395,75.62786,-6.312685,2.576404,0.465648,,,,,,,,,,,,-3.56378,1.61386,2.83297,50,6.00281,-2.81644,-118.80407,0.40109,-5.14321,20.6787,-29.84496,LIB_FLA,UNC_SPA,Liberty,D1,CUSA,20260324-Liberty-1,f6ccfc40-27bc-11f1-8a90-1b1b823fb04c,80.94614,,,6.10793,,,,,,,9276e0a2-4171-4218-b04a-80f1f72edc70,2026-03-24,20:06:36.83,2026-03-24T16:06:36.8350000-04:00,2026-03-24T20:06:36.8350000Z,,v3,471336,471372,ac11719f5b8948efafaa57bfa51c44e7,"Moore, Tucker",805218,Right,LIB_FLA,366e499a-c07e-4b14-a5ba-ef775b571a65,54.89221,-119.65256,10.33935,5.96123,1.6257,-14.92248,2.94421,-2.6054,-2.5716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.25826,2.638718,1.71008,0.928638,-2.39674,3.04258,0.9991,0.56757,5.60684,-1.21177,64.53001,5.874,-60.24414,0.57934,71.9594,-3.32908,5.64764,13.87259,-14.66469,-1.28411,-71.27896,8.36818,High,High,High,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2026-03-24,16:07:05.78,2,1,"Dietrich, Tristan",1000298939,Left,LIB_FLA,"Holland, Luke",1000188495,Right,UNC_SPA,Undefined,1,Top,1,0,0,Slider,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,78.98969,0.98153,0.517585,2240.116294,306.897696,4:15,5.95413,-2.74567,5.40253,-55.78361,-9.95331,15.21965,2.22532,-0.99238,72.43813,-9.139414,3.23033,0.487245,,,,,,,,,,,,-7.47516,-4.81571,2.6887,50,6.00257,-1.64613,-114.6962,-0.00022,-9.88261,22.70703,-38.54069,LIB_FLA,UNC_SPA,Liberty,D1,CUSA,20260324-Liberty-1,081397c0-27bd-11f1-8a90-1b1b823fb04c,77.35824,,,6.55157,,,,,,,9276e0a2-4171-4218-b04a-80f1f72edc70,2026-03-24,20:07:05.78,2026-03-24T16:07:05.7840128-04:00,2026-03-24T20:07:05.7840128Z,,v3,471336,471372,ac11719f5b8948efafaa57bfa51c44e7,"Moore, Tucker",805218,Right,LIB_FLA,5f529824-1805-478c-afeb-a9a81b130c50,55.09812,-115.70111,11.35352,5.96484,1.70539,-19.27035,2.75188,-1.20877,-4.94131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2026-03-24,16:07:19.85,2,2,"Dietrich, Tristan",1000298939,Left,LIB_FLA,"Holland, Luke",1000188495,Right,UNC_SPA,Undefined,1,Top,1,0,1,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,77.25472,1.253816,0.019089,2180.828672,294.153463,3:45,6.00886,-2.82138,5.32636,-55.64814,-7.55741,20.33816,2.54821,-1.10862,70.75683,-8.84712,3.637906,0.499117,,,,,,,,,,,,-10.11717,-3.61067,2.80484,50,6.08246,-0.85129,-112.14674,0.52015,-12.77966,21.82447,-36.73494,LIB_FLA,UNC_SPA,Liberty,D1,CUSA,20260324-Liberty-1,1075bdd0-27bd-11f1-8a90-1b1b823fb04c,75.5183,,,6.4979,,,,,,,9276e0a2-4171-4218-b04a-80f1f72edc70,2026-03-24,20:07:19.85,2026-03-24T16:07:19.8542848-04:00,2026-03-24T20:07:19.8542848Z,,v3,471336,471372,ac11719f5b8948efafaa57bfa51c44e7,"Moore, Tucker",805218,Right,LIB_FLA,8c991130-d4a6-4c55-aa22-56b88bb8572a,55.17396,-113.14915,10.91223,6.01982,2.2074,-18.36747,2.83046,-0.26431,-6.38983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2026-03-24,16:07:34.66,2,3,"Dietrich, Tristan",1000298939,Left,LIB_FLA,"Holland, Luke",1000188495,Right,UNC_SPA,Undefined,1,Top,1,1,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,89.97206,-2.720657,1.990424,2234.329192,151.000826,11:00,6.20347,-2.66185,5.88748,-12.96725,21.67745,-11.3817,2.5932,-1.7614,82.05047,-5.22902,-0.050872,0.423633,,,,,,,,,,,,6.35481,12.18009,2.50776,50,5.97634,-4.04135,-130.47539,-6.52843,10.93723,27.86035,-11.21102,LIB_FLA,UNC_SPA,Liberty,D1,CUSA,20260324-Liberty-1,194524a0-27bd-11f1-8a90-1b1b823fb04c,88.97427,,,7.92159,,,,,,,9276e0a2-4171-4218-b04a-80f1f72edc70,2026-03-24,20:07:34.66,2026-03-24T16:07:34.6684928-04:00,2026-03-24T20:07:34.6684928Z,,v3,471336,471372,ac11719f5b8948efafaa57bfa51c44e7,"Moore, Tucker",805218,Right,LIB_FLA,472a9d98-9d44-42c4-b15e-1adab0aefe16,54.6088,-131.45582,13.93018,6.19914,-6.1339,-5.60551,2.65675,-4.42624,5.46862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2026-03-24,16:07:49.33,2,4,"Dietrich, Tristan",1000298939,Left,LIB_FLA,"Holland, Luke",1000188495,Right,UNC_SPA,Undefined,1,Top,1,2,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,90.16984,-0.855947,1.276004,2258.90201,151.974701,11:00,6.12194,-2.57581,6.12754,-16.53564,17.56686,-8.76441,3.95252,-2.12651,82.17975,-4.022644,-0.303769,0.420305,,,,,,,,,,,,4.84433,9.61871,2.48248,50,6.04768,-2.54329,-130.9642,-2.41172,8.39666,28.17616,-15.50195,LIB_FLA,UNC_SPA,Liberty,D1,CUSA,20260324-Liberty-1,21fa4cb0-27bd-11f1-8a90-1b1b823fb04c,89.6788,,,7.99009,,,,,,,9276e0a2-4171-4218-b04a-80f1f72edc70,2026-03-24,20:07:49.33,2026-03-24T16:07:49.3336064-04:00,2026-03-24T20:07:49.3336064Z,,v3,471336,471372,ac11719f5b8948efafaa57bfa51c44e7,"Moore, Tucker",805218,Right,LIB_FLA,bb2f867d-09d2-4809-b2ad-f556171e494b,54.36769,-131.90053,14.08808,6.11927,-1.89657,-7.75097,2.57163,-2.82233,4.19833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2026-03-24,16:08:06.76,2,5,"Dietrich, Tristan",1000298939,Left,LIB_FLA,"Holland, Luke",1000188495,Right,UNC_SPA,Undefined,1,Top,1,3,1,Fastball,Four-Seam,BallCalled,Walk,Undefined,Undefined,0,0,,90.23797,-3.793068,1.484601,2221.977631,152.296626,11:00,6.14249,-2.61576,6.22033,-13.16296,20.7908,-10.3426,1.5393,-2.10745,82.65723,-6.331984,-0.382925,0.419387,,,,,,,,,,,,5.74126,12.1319,2.50951,50,5.85138,-2.96403,-130.86593,-8.99598,9.96936,27.2792,-11.10775,LIB_FLA,UNC_SPA,Liberty,D1,CUSA,20260324-Liberty-1,2c6429a0-27bd-11f1-8a90-1b1b823fb04c,89.87499,,,7.58073,,,,,,,9276e0a2-4171-4218-b04a-80f1f72edc70,2026-03-24,20:08:06.76,2026-03-24T16:08:06.7687424-04:00,2026-03-24T20:08:06.7687424Z,,v3,471336,471372,ac11719f5b8948efafaa57bfa51c44e7,"Moore, Tucker",805218,Right,LIB_FLA,6a97a1cb-42b2-4e76-9035-bb5f6cfbce48,54.2765,-131.75436,13.6396,6.13847,-8.63423,-5.55387,2.61133,-3.28871,4.98468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
