PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,SpinAxis3dVectorX,SpinAxis3dVectorY,SpinAxis3dVectorZ,SpinAxis3dSeamOrientationRotationX,SpinAxis3dSeamOrientationRotationY,SpinAxis3dSeamOrientationRotationZ,SpinAxis3dSeamOrientationBallAngleHorizontalAmb1,SpinAxis3dSeamOrientationBallAngleVerticalAmb1,SpinAxis3dSeamOrientationBallXAmb1,SpinAxis3dSeamOrientationBallYAmb1,SpinAxis3dSeamOrientationBallZAmb1,SpinAxis3dSeamOrientationBallAngleHorizontalAmb2,SpinAxis3dSeamOrientationBallAngleVerticalAmb2,SpinAxis3dSeamOrientationBallXAmb2,SpinAxis3dSeamOrientationBallYAmb2,SpinAxis3dSeamOrientationBallZAmb2,SpinAxis3dSeamOrientationBallAngleHorizontalAmb3,SpinAxis3dSeamOrientationBallAngleVerticalAmb3,SpinAxis3dSeamOrientationBallXAmb3,SpinAxis3dSeamOrientationBallYAmb3,SpinAxis3dSeamOrientationBallZAmb3,SpinAxis3dSeamOrientationBallAngleHorizontalAmb4,SpinAxis3dSeamOrientationBallAngleVerticalAmb4,SpinAxis3dSeamOrientationBallXAmb4,SpinAxis3dSeamOrientationBallYAmb4,SpinAxis3dSeamOrientationBallZAmb4
1,2026-03-25,15:06:40.03,1,1,"Trumpour, Austin",821742,Right,UCO_HUS,"Williamson, Caden",10150925,Right,QUI_BOB,Undefined,1,Top,0,0,0,Cutter,Slider,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,78.68702,-1.990723,-1.839203,2167.11664,112.289743,9:45,6.3002,1.54211,5.90022,-41.15817,4.37138,-6.92741,1.02055,-0.7432,72.1073,-9.552834,-3.0846,0.485644,,,,,,,,,,,,3.01717,3.26445,-1.39006,50,6.1163,3.91682,-114.14558,-5.23298,3.94093,22.96879,-27.91012,UCO_HUS,QUI_BOB,UConn,D1,BEAST,20260325-UConn-1,c20b75b0-287d-11f1-96b6-a1d658ffba9c,77.6133,,,6.57972,,,,,,,80ce9174-1427-4394-8c84-47f33a7fbe0b,2026-03-25,19:06:40.03,2026-03-25T15:06:40.0328704-04:00,2026-03-25T19:06:40.0328704Z,,v3,471275,471416,e055d7e4a988487e9e0f70b9d607f8e1,"Righi, Camden",10319340,Right,UCO_HUS,dc3ea875-ae39-4c13-92c8-fea0724b3322,54.60034,-115.06756,11.48439,6.30387,-4.11266,-13.95506,-1.5441,3.75863,1.97046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,190.614398,87.771213,84.278848,0.03889,12:15,-0.999104,-0.041871,-0.006162,-60.630398,-34.351012,86.509548,153.677097,-5.078011,0.441689,-0.088512,-0.892791,5.661847,-26.211702,0.088512,-0.441689,0.892791,-5.661847,26.211702,-0.088512,0.441689,0.892791,-153.677097,5.078011,-0.441689,0.088512,-0.892791
2,2026-03-25,15:06:54.85,1,2,"Trumpour, Austin",821742,Right,UCO_HUS,"Williamson, Caden",10150925,Right,QUI_BOB,Undefined,1,Top,0,0,1,Cutter,Slider,InPlay,Undefined,LineDrive,Out,1,0,,79.68856,-0.393295,-1.587456,2076.36356,112.386641,9:45,6.24668,1.53085,6.03695,-39.88971,4.26288,-6.71181,2.55822,-0.49878,72.63751,-7.786466,-2.795966,0.478244,86.60206,21.642215,-18.499511,1690.384415,103.20923,33.85532,-38.05065,292.09413,281.61354,-23.855603,3.271165,2.98516,2.72697,-1.40326,50,6.19442,3.45116,-115.6866,-2.00729,3.99975,23.86033,-28.52023,UCO_HUS,QUI_BOB,UConn,D1,BEAST,20260325-UConn-1,cae1e160-287d-11f1-96b6-a1d658ffba9c,78.81426,37.60456,,7.05105,,,,2.50298,2.69184,0.45096,80ce9174-1427-4394-8c84-47f33a7fbe0b,2026-03-25,19:06:54.85,2026-03-25T15:06:54.8572160-04:00,2026-03-25T19:06:54.8572160Z,LineDrive,v3,471275,471416,e055d7e4a988487e9e0f70b9d607f8e1,"Righi, Camden",10319340,Right,UCO_HUS,0bfb6b93-5b45-484f-9441-29719c8bf715,54.46316,-116.60349,11.93016,6.2505,-0.91133,-14.26012,-1.53293,3.29746,1.99988,134.732479,2.50262,111.97624,-16.52457,3.81986,-0.94271,0.26715,-0.075,0.0136,-0.00101,2.69217,46.83143,-16.70107,0.60278,0.1328,-0.11135,0.04046,-0.00651,0.00036,0.4509,-37.45662,-0.76157,0.86821,-0.2643,0.03964,-0.00018,-0.0011,0.00013,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,,182.497019,80.495697,342.852637,0.165122,12:00,-0.990392,-0.013964,-0.137581,70.209555,40.553516,-86.849327,152.686469,-3.359986,0.458071,-0.058609,-0.886982,3.780446,-27.262678,0.058609,-0.458071,0.886982,-3.780446,27.262678,-0.058609,0.458071,0.886982,-152.686469,3.359986,-0.458071,0.058609,-0.886982
3,2026-03-25,15:07:23.60,2,1,"Trumpour, Austin",821742,Right,UCO_HUS,"Irizarry, Alex",1000115425,Left,QUI_BOB,Undefined,1,Top,1,0,0,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,88.62531,-1.406354,-1.561723,2014.404234,224.010249,1:30,6.12847,1.53593,6.19372,-18.49088,17.03021,15.25111,3.28842,1.36466,80.2135,-4.948404,1.191054,0.428958,,,,,,,,,,,,-8.29445,9.58965,-1.42528,50,6.01303,2.86698,-128.60523,-3.66367,-13.74089,29.36743,-16.28748,UCO_HUS,QUI_BOB,UConn,D1,BEAST,20260325-UConn-1,dbf9cbc0-287d-11f1-96b6-a1d658ffba9c,87.86982,,,8.4118,,,,,,,80ce9174-1427-4394-8c84-47f33a7fbe0b,2026-03-25,19:07:23.60,2026-03-25T15:07:23.6027392-04:00,2026-03-25T19:07:23.6027392Z,,v3,471275,471416,e055d7e4a988487e9e0f70b9d607f8e1,"Righi, Camden",10319340,Right,UCO_HUS,2f83bff6-f26e-45c2-83f4-7681444d5e44,54.30345,-129.58421,14.68371,6.12611,-3.12072,-8.14374,-1.52849,3.32504,-6.87045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,215.047499,4.858001,2007.16777,0.996408,1:15,-0.092823,-0.574099,-0.813508,-38.395398,48.349955,24.494249,156.655741,6.104646,0.394008,0.106345,-0.912934,6.644253,23.204109,0.106345,0.394008,0.912934,-6.644253,-23.204109,-0.106345,-0.394008,0.912934,-156.655741,-6.104646,-0.394008,-0.106345,-0.912934
4,2026-03-25,15:07:37.08,2,2,"Trumpour, Austin",821742,Right,UCO_HUS,"Irizarry, Alex",1000115425,Left,QUI_BOB,Undefined,1,Top,1,1,0,Cutter,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,80.82744,-0.780164,-0.65187,2052.084247,142.900673,10:45,6.16332,1.63511,6.0541,-35.51963,6.57709,-4.0652,2.48108,0.69289,74.89613,-7.342925,-1.384591,0.466977,,,,,,,,,,,,1.92721,3.98181,-1.58231,50,6.0836,1.48887,-117.55562,-2.69484,2.72073,20.43451,-26.55272,UCO_HUS,QUI_BOB,UConn,D1,BEAST,20260325-UConn-1,e40ce770-287d-11f1-96b6-a1d658ffba9c,80.71583,,,5.93131,,,,,,,80ce9174-1427-4394-8c84-47f33a7fbe0b,2026-03-25,19:07:37.08,2026-03-25T15:07:37.0811392-04:00,2026-03-25T19:07:37.0811392Z,,v3,471275,471416,e055d7e4a988487e9e0f70b9d607f8e1,"Righi, Camden",10319340,Right,UCO_HUS,bcd48c73-2962-4e73-b5b3-90fae28295d6,54.44632,-118.32599,10.21726,6.16632,-1.69382,-13.27636,-1.63651,1.3863,1.36036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,192.342762,74.58318,545.524281,0.265839,12:30,-0.966047,-0.069946,-0.24872,72.451731,26.142062,-86.762229,149.855116,-7.114449,0.498322,-0.123852,-0.8581,8.212924,-29.889036,0.123852,-0.498322,0.8581,-8.212924,29.889036,-0.123852,0.498322,0.8581,-149.855116,7.114449,-0.498322,0.123852,-0.8581
5,2026-03-25,15:07:52.92,2,3,"Trumpour, Austin",821742,Right,UCO_HUS,"Irizarry, Alex",1000115425,Left,QUI_BOB,Undefined,1,Top,1,1,1,Fastball,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,88.34447,-2.462692,-3.440882,2119.244717,224.61117,1:30,6.1361,1.53953,6.38485,-18.29489,16.85899,15.53757,2.34061,-0.33475,80.99249,-5.947312,-0.631418,0.426735,,,,,,,,,,,,-9.01768,9.79556,-1.29831,50,5.94973,7.09755,-128.16915,-6.01542,-15.04031,25.82956,-15.83636,UCO_HUS,QUI_BOB,UConn,D1,BEAST,20260325-UConn-1,ed7b9b80-287d-11f1-96b6-a1d658ffba9c,88.32756,,,7.35199,,,,,,,80ce9174-1427-4394-8c84-47f33a7fbe0b,2026-03-25,19:07:52.92,2026-03-25T15:07:52.9259008-04:00,2026-03-25T19:07:52.9259008Z,,v3,471275,471416,e055d7e4a988487e9e0f70b9d607f8e1,"Righi, Camden",10319340,Right,UCO_HUS,c27c652e-471c-470d-bf7f-a2a12a1d0582,54.11566,-128.9959,12.91478,6.13416,-5.50853,-7.91818,-1.5332,7.57896,-7.52015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,213.689203,3.824753,2114.524615,0.997773,1:00,-0.092613,-0.555807,-0.826136,-38.622436,48.756681,28.310276,156.50969,8.856299,0.393842,0.153957,-0.906193,9.642144,23.193757,0.153957,0.393842,0.906193,-9.642144,-23.193757,-0.153957,-0.393842,0.906193,-156.50969,-8.856299,-0.393842,-0.153957,-0.906193
6,2026-03-25,15:08:08.62,2,4,"Trumpour, Austin",821742,Right,UCO_HUS,"Irizarry, Alex",1000115425,Left,QUI_BOB,Undefined,1,Top,1,1,2,Curveball,Curveball,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,76.29297,1.19059,-1.302897,2303.465916,19.867714,6:45,6.35477,1.32341,5.67424,-61.3659,-12.32528,-5.06744,2.35139,-0.31378,69.52851,-10.005916,-2.210949,0.504022,,,,,,,,,,,,2.15374,-6.17496,-1.2102,50,6.41658,2.70675,-110.71152,0.29714,2.62951,22.77313,-39.71313,UCO_HUS,QUI_BOB,UConn,D1,BEAST,20260325-UConn-1,f6e91710-287d-11f1-96b6-a1d658ffba9c,74.78335,,,6.76446,,,,,,,80ce9174-1427-4394-8c84-47f33a7fbe0b,2026-03-25,19:08:08.62,2026-03-25T15:08:08.6258176-04:00,2026-03-25T19:08:08.6258176Z,,v3,471275,471416,e055d7e4a988487e9e0f70b9d607f8e1,"Righi, Camden",10319340,Right,UCO_HUS,51efbea0-6651-4918-b78d-881d1bb05326,54.82835,-111.70029,11.38657,6.36624,2.02141,-19.85657,-1.32525,2.59258,1.31476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,4.899917,43.027342,1683.898449,0.731028,6:15,-0.664165,0.076606,0.743651,88.585461,-6.355913,19.715451,118.2794,-54.343467,0.513352,-0.812526,-0.276173,71.227374,-30.887334,0.812526,-0.513352,0.276173,-71.227374,30.887334,-0.812526,0.513352,0.276173,-118.2794,54.343467,-0.513352,0.812526,-0.276173
7,2026-03-25,15:08:29.78,2,5,"Trumpour, Austin",821742,Right,UCO_HUS,"Irizarry, Alex",1000115425,Left,QUI_BOB,Undefined,1,Top,1,1,2,Cutter,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,79.79434,1.395005,-0.495702,2003.265568,125.837846,10:15,6.35132,1.41609,5.91506,-40.10451,4.08823,-3.59658,4.30429,0.6563,72.4718,-6.050825,-1.141602,0.478461,,,,,,,,,,,,1.67299,2.16587,-1.3744,50,6.4408,1.14214,-115.79199,1.55432,2.25121,23.41596,-29.25962,UCO_HUS,QUI_BOB,UConn,D1,BEAST,20260325-UConn-1,037278a0-287e-11f1-96b6-a1d658ffba9c,78.77843,,,7.32254,,,,,,,80ce9174-1427-4394-8c84-47f33a7fbe0b,2026-03-25,19:08:29.78,2026-03-25T15:08:29.7848320-04:00,2026-03-25T19:08:29.7848320Z,,v3,471275,471416,e055d7e4a988487e9e0f70b9d607f8e1,"Righi, Camden",10319340,Right,UCO_HUS,b7e6c044-ea66-4477-8f96-0c4d10defc4f,54.58221,-116.71494,11.70798,6.35681,2.70761,-14.62981,-1.41767,1.05341,1.12561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,183.372971,82.400286,264.934765,0.132251,12:00,-0.992217,0.016352,-0.123443,69.324162,38.159309,-84.061292,149.524029,0.982994,0.507102,0.017156,-0.861715,1.140535,30.471009,0.017156,0.507102,0.861715,-1.140535,-30.471009,-0.017156,-0.507102,0.861715,-149.524029,-0.982994,-0.507102,-0.017156,-0.861715
8,2026-03-25,15:08:48.64,2,6,"Trumpour, Austin",821742,Right,UCO_HUS,"Irizarry, Alex",1000115425,Left,QUI_BOB,Undefined,1,Top,1,2,2,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,74.2594,3.858713,0.402532,1950.451671,31.982756,7:00,6.31565,1.30185,5.75967,-63.22287,-12.19579,-8.59449,4.64434,0.96033,68.08033,-7.702291,-1.13601,0.514129,,,,,,,,,,,,4.44327,-6.67351,-1.33012,50,6.59806,-0.43981,-107.74167,5.25033,5.21902,18.8475,-40.0127,UCO_HUS,QUI_BOB,UConn,D1,BEAST,20260325-UConn-1,0ebb6af0-287e-11f1-96b6-a1d658ffba9c,73.31326,,,6.17907,,,,,,,80ce9174-1427-4394-8c84-47f33a7fbe0b,2026-03-25,19:08:48.64,2026-03-25T15:08:48.6428160-04:00,2026-03-25T19:08:48.6428160Z,,v3,471275,471416,e055d7e4a988487e9e0f70b9d607f8e1,"Righi, Camden",10319340,Right,UCO_HUS,ab4b45ca-610e-4962-9fbf-6f605683e1e9,54.74431,-108.56844,9.42375,6.32925,7.00552,-20.00635,-1.3058,-0.66875,2.60951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,10.147521,37.659524,1544.085481,0.791655,6:15,-0.605657,0.180276,0.775036,77.399895,2.148731,31.085518,122.596257,-57.366349,0.454324,-0.842136,-0.290511,70.96715,-27.021478,0.842136,-0.454324,0.290511,-70.96715,27.021478,-0.842136,0.454324,0.290511,-122.596257,57.366349,-0.454324,0.842136,-0.290511
9,2026-03-25,15:09:03.34,2,7,"Trumpour, Austin",821742,Right,UCO_HUS,"Irizarry, Alex",1000115425,Left,QUI_BOB,Undefined,1,Top,1,3,2,Fastball,Changeup,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,87.52687,-0.975833,-2.04837,1961.787204,218.331107,1:15,5.92485,1.64857,6.32703,-16.36587,19.6632,14.6004,3.66171,0.9781,79.57703,-4.139518,0.592031,0.432014,,,,,,,,,,,,-8.14197,10.84666,-1.50532,50,5.84546,3.96083,-127.10513,-2.56751,-13.25304,27.27114,-14.51854,UCO_HUS,QUI_BOB,UConn,D1,BEAST,20260325-UConn-1,1782e280-287e-11f1-96b6-a1d658ffba9c,87.24817,,,7.94983,,,,,,,80ce9174-1427-4394-8c84-47f33a7fbe0b,2026-03-25,19:09:03.34,2026-03-25T15:09:03.3490000-04:00,2026-03-25T19:09:03.3490000Z,,v3,471275,471416,e055d7e4a988487e9e0f70b9d607f8e1,"Righi, Camden",10319340,Right,UCO_HUS,0d4b3a01-cb60-44cc-a912-ef3a3ddab57d,54.17146,-127.99702,13.63557,5.92167,-2.09269,-7.25927,-1.64195,4.39427,-6.62652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.83188,2.608567,1.596262,1.012305,-1.0702,3.47779,-1.0065,-1.36757,5.69174,-3.4831,72.03799,7.37242,-52.76402,-1.3315,77.55645,-5.01035,5.75967,17.34868,-15.54991,-3.56511,-55.58433,6.8833,High,High,High,,,High,High,High,211.999902,7.255521,1946.078751,0.991993,1:00,-0.147318,-0.527749,-0.836527,-35.22756,-12.162855,-39.731343,177.518201,5.205722,0.043123,0.090732,-0.994941,5.210583,2.471556,0.090732,0.043123,0.994941,-5.210583,-2.471556,-0.090732,-0.043123,0.994941,-177.518201,-5.205722,-0.043123,-0.090732,-0.994941
10,2026-03-25,15:09:37.67,3,1,"Trumpour, Austin",821742,Right,UCO_HUS,"Smith, Christian",10973018,Right,QUI_BOB,Undefined,1,Top,2,0,0,Cutter,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,81.9707,-2.254448,-2.146382,2063.967157,138.688657,10:30,6.22801,1.4231,6.07756,-36.1012,5.21843,-3.46268,1.13107,-0.85236,75.63058,-8.902649,-2.770567,0.462647,,,,,,,,,,,,1.20213,3.68756,-1.25519,50,6.03418,4.5873,-119.00111,-5.80622,1.72347,22.87583,-26.8872,UCO_HUS,QUI_BOB,UConn,D1,BEAST,20260325-UConn-1,2bf36dc0-287e-11f1-96b6-a1d658ffba9c,81.47127,,,6.34012,,,,,,,80ce9174-1427-4394-8c84-47f33a7fbe0b,2026-03-25,19:09:37.67,2026-03-25T15:09:37.6700928-04:00,2026-03-25T19:09:37.6700928Z,,v3,471275,471416,e055d7e4a988487e9e0f70b9d607f8e1,"Righi, Camden",10319340,Right,UCO_HUS,59b538c8-d4d1-480f-bc30-e523b604aa43,54.42365,-119.84846,11.43792,6.2308,-4.81029,-13.4436,-1.42392,4.52346,0.86174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,195.65848,76.984368,464.840242,0.225217,12:30,-0.978604,-0.099066,-0.180334,66.215038,42.786798,-83.434505,148.026103,-6.465598,0.526165,-0.112607,-0.842894,7.609386,-31.746692,0.112607,-0.526165,0.842894,-7.609386,31.746692,-0.112607,0.526165,0.842894,-148.026103,6.465598,-0.526165,0.112607,-0.842894
