PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,SpinAxis3dVectorX,SpinAxis3dVectorY,SpinAxis3dVectorZ,SpinAxis3dSeamOrientationRotationX,SpinAxis3dSeamOrientationRotationY,SpinAxis3dSeamOrientationRotationZ,SpinAxis3dSeamOrientationBallAngleHorizontalAmb1,SpinAxis3dSeamOrientationBallAngleVerticalAmb1,SpinAxis3dSeamOrientationBallXAmb1,SpinAxis3dSeamOrientationBallYAmb1,SpinAxis3dSeamOrientationBallZAmb1,SpinAxis3dSeamOrientationBallAngleHorizontalAmb2,SpinAxis3dSeamOrientationBallAngleVerticalAmb2,SpinAxis3dSeamOrientationBallXAmb2,SpinAxis3dSeamOrientationBallYAmb2,SpinAxis3dSeamOrientationBallZAmb2,SpinAxis3dSeamOrientationBallAngleHorizontalAmb3,SpinAxis3dSeamOrientationBallAngleVerticalAmb3,SpinAxis3dSeamOrientationBallXAmb3,SpinAxis3dSeamOrientationBallYAmb3,SpinAxis3dSeamOrientationBallZAmb3,SpinAxis3dSeamOrientationBallAngleHorizontalAmb4,SpinAxis3dSeamOrientationBallAngleVerticalAmb4,SpinAxis3dSeamOrientationBallXAmb4,SpinAxis3dSeamOrientationBallYAmb4,SpinAxis3dSeamOrientationBallZAmb4
1,2026-03-20,17:04:19.16,1,1,"Benford, Tysen",807210,Right,GEO_PAN,"Quiller, Ashton",1000276335,Right,ASU_RED,Undefined,1,Top,0,0,0,Fastball,Sinker,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,87.94909,-1.576638,-2.452057,2078.3791,227.71934,1:30,6.28293,1.64657,6.08825,-20.71379,14.97568,15.28154,3.0965,0.65019,80.85863,-5.476775,0.29917,0.429973,96.50247,59.920875,-92.550886,3910.580058,,,,,61.66919,,,-8.62745,8.49308,-1.46562,50,6.15008,4.87609,-127.78258,-4.14445,-14.33287,25.1542,-18.06441,GEO_PAN,ASU_RED,GeorgiaState,D1,SBELT,20260320-GeorgiaState-1,6202e440-24a0-11f1-b4fd-d55b011dea59,87.66229,100.10959,,7.09046,,,,4.18463,3.35627,-0.63921,0d48c1e7-0444-4dbd-9607-ea70d333d85b,2026-03-20,21:04:19.16,2026-03-20T17:04:19.1660032-04:00,2026-03-20T21:04:19.1660032Z,,v3,471304,471233,04762c5a43b945b59a4502336f7ef761,"Grantham, Lucas",838172,Right,GEO_PAN,f1ccc3ef-e925-4934-ac15-52e06223ebae,54.41678,-128.64909,12.5771,6.28213,-3.52217,-9.03221,-1.6421,5.36983,-7.16644,,4.18463,-3.1573,-11.04569,3.95764,-1.02758,0.0134,0.29971,-0.2206,0.05614,3.35627,122.47657,-31.28241,4.3155,-0.90391,0.21698,-0.0876,0.03906,-0.00885,-0.63921,-70.86723,14.71588,-3.69766,0.81408,-0.07468,-0.11852,0.09446,-0.02425,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Undefined,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2026-03-20,17:04:41.68,1,2,"Benford, Tysen",807210,Right,GEO_PAN,"Quiller, Ashton",1000276335,Right,ASU_RED,Undefined,1,Top,0,0,1,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,87.24026,-2.969086,-1.939572,2020.544361,233.914108,1:45,6.25892,1.37836,6.2239,-23.34745,12.86654,16.10965,1.56954,0.9304,80.27032,-7.338648,0.971701,0.433121,,,,,,,,,,,,-8.95548,7.8304,-1.24133,50,6.02472,3.67352,-126.66918,-7.27358,-14.58227,25.34018,-19.42374,GEO_PAN,ASU_RED,GeorgiaState,D1,SBELT,20260320-GeorgiaState-1,6f708b50-24a0-11f1-b4fd-d55b011dea59,87.02515,,,6.96994,,,,,,,0d48c1e7-0444-4dbd-9607-ea70d333d85b,2026-03-20,21:04:41.68,2026-03-20T17:04:41.6874496-04:00,2026-03-20T21:04:41.6874496Z,,v3,471304,471233,04762c5a43b945b59a4502336f7ef761,"Grantham, Lucas",838172,Right,GEO_PAN,83772575-3cf7-422e-a8e3-95bcdbe75526,54.28068,-127.52265,12.67009,6.25868,-6.61938,-9.71187,-1.37333,4.16466,-7.29114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2026-03-20,17:04:58.83,1,3,"Benford, Tysen",807210,Right,GEO_PAN,"Quiller, Ashton",1000276335,Right,ASU_RED,Undefined,1,Top,0,1,1,ChangeUp,Changeup,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,78.68988,-0.597258,-3.145832,1989.934425,256.277502,2:30,6.11547,1.62255,6.35307,-38.94081,5.37512,16.36623,2.31978,0.08776,72.40045,-7.840139,-0.183518,0.479128,78.58068,43.500352,-59.693241,2682.548095,49.59973,80.53594,-98.18282,271.27872,104.54872,-69.8347,4.902332,-9.49512,3.33236,-1.40186,50,6.05356,5.73117,-114.31985,-2.29302,-12.56968,21.01033,-27.76267,GEO_PAN,ASU_RED,GeorgiaState,D1,SBELT,20260320-GeorgiaState-1,79b1d1a0-24a0-11f1-b4fd-d55b011dea59,78.66889,88.34049,,6.28944,,,,3.85587,2.53809,0.02548,0d48c1e7-0444-4dbd-9607-ea70d333d85b,2026-03-20,21:04:58.83,2026-03-20T17:04:58.8352512-04:00,2026-03-20T21:04:58.8352512Z,FlyBall,v3,471304,471233,04762c5a43b945b59a4502336f7ef761,"Grantham, Lucas",838172,Right,GEO_PAN,f49ce5d0-6774-479e-ba70-4cf6a664c370,54.1522,-115.08043,10.50517,6.11838,-1.288,-13.88133,-1.61756,6.1862,-6.28484,,3.86086,42.0816,-11.62315,2.41384,-0.09845,-0.12561,0.03794,-0.00428,0.00017,2.53785,79.32774,-21.21494,1.60171,-0.00653,-0.1472,0.05665,-0.00894,0.00052,0.02227,-72.10405,8.2523,-1.17033,-0.16667,0.16515,-0.04479,0.00553,-0.00026,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2026-03-20,17:05:25.36,1,4,"Benford, Tysen",807210,Right,GEO_PAN,"Quiller, Ashton",1000276335,Right,ASU_RED,Undefined,1,Top,0,1,2,Slider,Changeup,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,78.83957,-1.007735,-3.303936,1847.267442,254.968562,2:30,5.95398,1.69776,6.13593,-39.41148,4.50768,12.42532,1.73661,-0.32397,73.62116,-8.257351,-1.064545,0.476978,,,,,,,,,,,,-7.26634,2.88988,-1.45188,50,5.856,6.19044,-114.61777,-3.18904,-9.82091,18.00941,-28.26821,GEO_PAN,ASU_RED,GeorgiaState,D1,SBELT,20260320-GeorgiaState-1,89729070-24a0-11f1-b4fd-d55b011dea59,79.02344,,,5.21842,,,,,,,0d48c1e7-0444-4dbd-9607-ea70d333d85b,2026-03-20,21:05:25.36,2026-03-20T17:05:25.3603328-04:00,2026-03-20T21:05:25.3603328Z,,v3,471304,471233,04762c5a43b945b59a4502336f7ef761,"Grantham, Lucas",838172,Right,GEO_PAN,9ce2bd57-8d54-4f71-8412-73a25f446962,54.37036,-115.30242,9.00471,5.95681,-2.11439,-14.1341,-1.69432,6.56379,-4.91045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2026-03-20,17:05:51.42,1,5,"Benford, Tysen",807210,Right,GEO_PAN,"Quiller, Ashton",1000276335,Right,ASU_RED,Undefined,1,Top,0,1,2,Slider,Changeup,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,81.01549,-0.883802,-2.112316,1661.488017,237.379974,2:00,6.22593,1.51547,5.73995,-36.70675,5.6526,6.97508,2.34341,0.12885,75.21994,-7.612777,-0.8633,0.468432,82.98849,0.719781,-46.636854,3741.050709,,,,42.14663,42.14663,-45.895757,0.34762,-4.11862,3.42292,-1.34404,50,6.12935,4.0828,-117.7659,-3.00558,-5.84689,20.08758,-27.31481,GEO_PAN,ASU_RED,GeorgiaState,D1,SBELT,20260320-GeorgiaState-1,99020610-24a0-11f1-b4fd-d55b011dea59,80.46519,2.36727,,5.79554,,,,2.54766,2.3446,-0.21087,0d48c1e7-0444-4dbd-9607-ea70d333d85b,2026-03-20,21:05:51.42,2026-03-20T17:05:51.4248192-04:00,2026-03-20T21:05:51.4248192Z,GroundBall,v3,471304,471233,04762c5a43b945b59a4502336f7ef761,"Grantham, Lucas",838172,Right,GEO_PAN,b01ec62e-10ae-40bb-bc42-342595e2bbd2,54.76535,-118.57595,10.04379,6.22835,-1.90409,-13.65741,-1.51344,4.31858,-2.92345,,2.5532,83.35335,-18.21579,,,,,,,2.35143,1.26678,-23.15745,,,,,,,-0.20946,-88.53726,5.96689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2026-03-20,17:06:16.63,1,6,"Benford, Tysen",807210,Right,GEO_PAN,"Quiller, Ashton",1000276335,Right,ASU_RED,Undefined,1,Top,0,1,2,Slider,Changeup,InPlay,Undefined,LineDrive,Single,0,0,,82.00733,-1.289502,-2.282153,1661.297239,235.549995,1:45,6.18899,1.60895,5.61083,-38.11947,3.91835,3.78217,1.80752,-0.20728,75.40669,-8.267502,-1.606435,0.46665,105.60925,13.098098,-31.900779,2186.10914,90.79538,14.4392,-62.09831,202.86815,202.86815,-37.294858,1.647899,-2.57705,2.70193,-1.41626,50,6.05375,4.5951,-119.01346,-3.9614,-3.69235,23.06344,-28.30277,GEO_PAN,ASU_RED,GeorgiaState,D1,SBELT,20260320-GeorgiaState-1,a8062ba0-24a0-11f1-b4fd-d55b011dea59,80.77235,14.46858,,6.60064,,,,2.95746,1.9019,0.24957,0d48c1e7-0444-4dbd-9607-ea70d333d85b,2026-03-20,21:06:16.63,2026-03-20T17:06:16.6341120-04:00,2026-03-20T21:06:16.6341120Z,LineDrive,v3,471304,471233,04762c5a43b945b59a4502336f7ef761,"Grantham, Lucas",838172,Right,GEO_PAN,0043131a-0995-442d-a747-35c80811626f,54.89304,-119.95793,11.53172,6.19224,-2.80238,-14.15139,-1.60753,4.74631,-1.84617,,2.95746,128.07778,-26.59425,6.06546,-1.33699,0.24644,-0.04317,0.00599,-0.00041,1.9019,35.10175,-27.25857,4.38206,-1.00228,0.22859,-0.04708,0.00795,-0.00073,0.24957,-79.72385,0.05662,3.21523,-1.34884,0.42911,-0.10774,0.01981,-0.00183,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2026-03-20,17:06:56.80,2,1,"Benford, Tysen",807210,Right,GEO_PAN,"Walton, Lane",10296541,Left,ASU_RED,Undefined,1,Top,0,0,0,Slider,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,78.54011,0.832929,-0.394184,1697.580505,206.979703,1:00,6.15375,1.77991,5.68945,-38.97597,6.01733,2.44484,3.68218,1.61623,72.93651,-6.322491,0.043182,0.482776,,,,,,,,,,,,-1.33469,3.25969,-1.74828,50,6.19929,0.69332,-114.23004,0.41513,-1.78892,18.20144,-27.80499,GEO_PAN,ASU_RED,GeorgiaState,D1,SBELT,20260320-GeorgiaState-1,c00311f0-24a0-11f1-b4fd-d55b011dea59,78.07444,,,5.60361,,,,,,,0d48c1e7-0444-4dbd-9607-ea70d333d85b,2026-03-20,21:06:56.80,2026-03-20T17:06:56.8095744-04:00,2026-03-20T21:06:56.8095744Z,,v3,471304,471233,04762c5a43b945b59a4502336f7ef761,"Grantham, Lucas",838172,Right,GEO_PAN,5201591a-d89f-48a5-989d-59dd5e236a8a,54.81389,-114.99453,9.10072,6.15733,1.58299,-13.90249,-1.77898,0.76846,-0.89446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2026-03-20,17:07:16.27,2,2,"Benford, Tysen",807210,Right,GEO_PAN,"Walton, Lane",10296541,Left,ASU_RED,Undefined,1,Top,0,1,0,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,87.74255,-1.06271,-2.070262,2103.169765,224.501236,1:30,6.2974,1.66217,5.94076,-19.86985,16.81647,15.23725,3.65495,1.01053,79.20082,-4.849301,0.665772,0.435937,,,,,,,,,,,,-8.40237,9.31855,-1.50526,50,6.20145,3.9493,-127.22564,-2.93863,-13.59376,29.25144,-17.09807,GEO_PAN,ASU_RED,GeorgiaState,D1,SBELT,20260320-GeorgiaState-1,cb8cb6c0-24a0-11f1-b4fd-d55b011dea59,86.46308,,,8.54173,,,,,,,0d48c1e7-0444-4dbd-9607-ea70d333d85b,2026-03-20,21:07:16.27,2026-03-20T17:07:16.2747904-04:00,2026-03-20T21:07:16.2747904Z,,v3,471304,471233,04762c5a43b945b59a4502336f7ef761,"Grantham, Lucas",838172,Right,GEO_PAN,8511bbe9-a619-4f3b-9fbb-d46d46a01f78,54.55887,-128.26953,14.62572,6.29543,-2.32845,-8.54904,-1.65485,4.43442,-6.79688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2026-03-20,17:07:36.41,2,3,"Benford, Tysen",807210,Right,GEO_PAN,"Walton, Lane",10296541,Left,ASU_RED,Undefined,1,Top,0,2,0,Fastball,Sinker,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,89.36819,-1.711363,-2.432023,2141.151922,221.86162,1:30,6.19405,1.65064,6.08381,-16.56694,18.84328,15.68458,3.22822,0.70623,80.18071,-4.917983,0.390845,0.428288,,,,,,,,,,,,-8.82174,10.63138,-1.47045,50,6.05286,4.82487,-129.47126,-4.30579,-14.68791,31.84977,-14.47314,GEO_PAN,ASU_RED,GeorgiaState,D1,SBELT,20260320-GeorgiaState-1,d79305a0-24a0-11f1-b4fd-d55b011dea59,88.00727,,,9.18748,,,,,,,0d48c1e7-0444-4dbd-9607-ea70d333d85b,2026-03-20,21:07:36.41,2026-03-20T17:07:36.4173312-04:00,2026-03-20T21:07:36.4173312Z,,v3,471304,471233,04762c5a43b945b59a4502336f7ef761,"Grantham, Lucas",838172,Right,GEO_PAN,08c6b9c9-55c7-4697-8ae2-bb0cf63a7cba,54.41505,-130.55284,15.92489,6.19073,-3.8143,-7.23657,-1.64277,5.32366,-7.34395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2026-03-20,17:07:56.68,2,4,"Benford, Tysen",807210,Right,GEO_PAN,"Walton, Lane",10296541,Left,ASU_RED,Undefined,1,Top,0,2,1,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,79.75266,-0.363552,-1.172741,1921.393081,262.672655,2:45,5.96811,1.77364,5.88999,-40.18703,4.42185,21.83899,2.28153,2.50441,72.18837,-7.813806,2.752398,0.480709,,,,,,,,,,,,-11.44386,2.91209,-1.69102,50,5.91624,1.50965,-115.69474,-2.00487,-15.23809,25.12733,-28.29646,GEO_PAN,ASU_RED,GeorgiaState,D1,SBELT,20260320-GeorgiaState-1,e3a90bf0-24a0-11f1-b4fd-d55b011dea59,78.41013,,,7.56429,,,,,,,0d48c1e7-0444-4dbd-9607-ea70d333d85b,2026-03-20,21:07:56.68,2026-03-20T17:07:56.6812160-04:00,2026-03-20T21:07:56.6812160Z,,v3,471304,471233,04762c5a43b945b59a4502336f7ef761,"Grantham, Lucas",838172,Right,GEO_PAN,d001a461-01c2-44f4-937b-553265349223,54.61073,-116.69183,12.56367,5.97352,-0.88202,-14.14823,-1.76292,2.11432,-7.61904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
