PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,SpinAxis3dVectorX,SpinAxis3dVectorY,SpinAxis3dVectorZ,SpinAxis3dSeamOrientationRotationX,SpinAxis3dSeamOrientationRotationY,SpinAxis3dSeamOrientationRotationZ,SpinAxis3dSeamOrientationBallAngleHorizontalAmb1,SpinAxis3dSeamOrientationBallAngleVerticalAmb1,SpinAxis3dSeamOrientationBallXAmb1,SpinAxis3dSeamOrientationBallYAmb1,SpinAxis3dSeamOrientationBallZAmb1,SpinAxis3dSeamOrientationBallAngleHorizontalAmb2,SpinAxis3dSeamOrientationBallAngleVerticalAmb2,SpinAxis3dSeamOrientationBallXAmb2,SpinAxis3dSeamOrientationBallYAmb2,SpinAxis3dSeamOrientationBallZAmb2,SpinAxis3dSeamOrientationBallAngleHorizontalAmb3,SpinAxis3dSeamOrientationBallAngleVerticalAmb3,SpinAxis3dSeamOrientationBallXAmb3,SpinAxis3dSeamOrientationBallYAmb3,SpinAxis3dSeamOrientationBallZAmb3,SpinAxis3dSeamOrientationBallAngleHorizontalAmb4,SpinAxis3dSeamOrientationBallAngleVerticalAmb4,SpinAxis3dSeamOrientationBallXAmb4,SpinAxis3dSeamOrientationBallYAmb4,SpinAxis3dSeamOrientationBallZAmb4
1,2026-03-24,18:03:14.92,1,1,"Walls, Brayden",10927444,Left,LIT_TRO,"Vasquez, Jose",839339,Left,ARK_LIO,Undefined,1,Top,0,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,87.6845,-1.464427,4.852294,2361.352676,142.928595,10:45,5.55355,-2.04476,5.76244,-18.16891,18.64135,-13.16056,2.67128,1.38556,79.82737,-4.911566,2.508627,0.436672,,,,,,,,,,,,8.0493,10.25855,1.65004,50,5.42091,-10.20759,-126.85986,-3.78743,13.09732,26.32208,-15.48201,LIT_TRO,ARK_LIO,GaryHoganField,D1,OVC,20260324-GaryHoganField-1,a3d5c850-27d5-11f1-a700-195236bf14a4,86.31745,,,7.85713,,,,,,,0eee5b12-2cfa-4629-83bc-b8f2fe3922d3,2026-03-24,23:03:14.92,2026-03-24T18:03:14.9235200-05:00,2026-03-24T23:03:14.9235200Z,,v3,471235,471509,7088,"Martin, Cade",1000396837,Right,LIT_TRO,8aeb8898-8aea-43fb-8692-114bfb2fba02,54.73487,-127.83852,13.16104,5.55103,-3.21181,-7.74101,2.03862,-10.69455,6.54866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,140.016615,-17.712968,2249.407183,0.952593,10:45,0.349213,0.619679,-0.702886,13.745188,-44.804943,67.230099,179.650445,-18.468702,0.005787,-0.316787,-0.948479,18.469022,-0.331552,0.316787,-0.005787,0.948479,-18.469022,0.331552,-0.316787,0.005787,0.948479,-179.650445,18.468702,-0.005787,0.316787,-0.948479
2,2026-03-24,18:03:31.14,1,2,"Walls, Brayden",10927444,Left,LIT_TRO,"Vasquez, Jose",839339,Left,ARK_LIO,Undefined,1,Top,0,1,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,88.03864,-1.69035,4.191915,2497.027121,134.051129,10:30,5.44501,-2.17193,5.54689,-19.25863,17.80891,-17.03292,2.2558,0.333,79.51858,-5.337715,1.164565,0.438196,,,,,,,,,,,,9.85567,9.88693,1.81992,50,5.28588,-8.57624,-127.32446,-4.36358,16.01189,28.66157,-16.11134,LIT_TRO,ARK_LIO,GaryHoganField,D1,OVC,20260324-GaryHoganField-1,ad750240-27d5-11f1-a700-195236bf14a4,86.01729,,,8.52006,,,,,,,0eee5b12-2cfa-4629-83bc-b8f2fe3922d3,2026-03-24,23:03:31.14,2026-03-24T18:03:31.1424512-05:00,2026-03-24T23:03:31.1424512Z,,v3,471235,471509,7088,"Martin, Cade",1000396837,Right,LIT_TRO,7301efff-324c-4553-8322-5d29f80005e6,54.94962,-128.43382,14.33079,5.44271,-3.73998,-8.05567,2.16386,-9.19599,8.00595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,136.932633,-12.780071,2435.166664,0.975226,10:30,0.253009,0.672176,-0.69582,0.658979,-47.938784,84.029088,177.01044,11.098554,0.051179,0.192497,-0.979962,11.113303,2.933598,0.192497,0.051179,0.979962,-11.113303,-2.933598,-0.192497,-0.051179,0.979962,-177.01044,-11.098554,-0.051179,-0.192497,-0.979962
3,2026-03-24,18:03:49.00,1,3,"Walls, Brayden",10927444,Left,LIT_TRO,"Vasquez, Jose",839339,Left,ARK_LIO,Undefined,1,Top,0,1,1,Slider,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,78.06534,0.759548,3.742485,2497.420017,180.680132,12:00,5.28069,-2.39924,5.71397,-39.90246,6.53729,0.05988,2.66462,1.09715,71.37649,-6.597388,3.753158,0.490474,,,,,,,,,,,,1.04382,3.57146,2.08573,50,5.31982,-7.40067,-113.10491,0.25247,1.34807,21.20835,-27.56151,LIT_TRO,ARK_LIO,GaryHoganField,D1,OVC,20260324-GaryHoganField-1,b82b0360-27d5-11f1-a700-195236bf14a4,76.84894,,,6.68885,,,,,,,0eee5b12-2cfa-4629-83bc-b8f2fe3922d3,2026-03-24,23:03:49.00,2026-03-24T18:03:49.0091520-05:00,2026-03-24T23:03:49.0091520Z,,v3,471235,471509,7088,"Martin, Cade",1000396837,Right,LIT_TRO,6cf6da94-bae2-4050-b754-13fd681bf52b,54.783,-113.99824,10.60417,5.28473,1.41341,-13.78076,2.39865,-7.45745,0.67404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,163.32629,-81.654298,362.489159,0.145145,11:30,0.99684,0.028526,-0.074135,-58.178185,-44.898351,13.837509,131.764722,31.233371,0.637779,0.518525,-0.569534,42.31589,39.626426,0.518525,0.637779,0.569534,-42.31589,-39.626426,-0.518525,-0.637779,0.569534,-131.764722,-31.233371,-0.637779,-0.518525,-0.569534
4,2026-03-24,18:04:13.10,1,4,"Walls, Brayden",10927444,Left,LIT_TRO,"Vasquez, Jose",839339,Left,ARK_LIO,Undefined,1,Top,0,1,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,88.98383,1.682257,4.920005,2471.615531,142.855822,10:45,5.47947,-2.03467,5.72734,-17.83851,18.36442,-12.93324,5.56595,1.4811,79.87071,-1.730737,2.620181,0.433055,,,,,,,,,,,,8.02611,9.125,1.63094,50,5.60949,-10.4795,-128.52215,3.27779,13.25964,29.69102,-17.09894,LIT_TRO,ARK_LIO,GaryHoganField,D1,OVC,20260324-GaryHoganField-1,c676fc80-27d5-11f1-a700-195236bf14a4,87.03839,,,9.11311,,,,,,,0eee5b12-2cfa-4629-83bc-b8f2fe3922d3,2026-03-24,23:04:13.10,2026-03-24T18:04:13.1018752-05:00,2026-03-24T23:04:13.1018752Z,,v3,471235,471509,7088,"Martin, Cade",1000396837,Right,LIT_TRO,74cb8d82-9aa3-473c-9a7a-be4281806220,54.7665,-129.61863,14.84551,5.47678,3.90924,-8.54947,2.02698,-10.96917,6.62982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,138.316581,-17.301068,2359.78792,0.954755,10:30,0.375894,0.625922,-0.68332,23.01945,-43.036588,44.946204,177.020318,-12.76486,0.050697,-0.22095,-0.973966,12.781574,-2.905975,0.22095,-0.050697,0.973966,-12.781574,2.905975,-0.22095,0.050697,0.973966,-177.020318,12.76486,-0.050697,0.22095,-0.973966
5,2026-03-24,18:04:32.07,1,5,"Walls, Brayden",10927444,Left,LIT_TRO,"Vasquez, Jose",839339,Left,ARK_LIO,Undefined,1,Top,0,2,2,Fastball,Four-Seam,InPlay,Undefined,Popup,Out,1,0,,87.68901,-1.538198,3.774498,2456.224042,139.006513,10:45,5.56192,-2.178,5.69637,-17.59438,19.56985,-15.83898,2.65883,0.0246,79.08664,-4.904612,0.949889,0.438767,62.53474,50.865089,-20.213229,,,,,,115.39491,,,9.2563,10.81953,1.87089,50,5.42189,-7.69733,-126.91883,-3.92385,14.90907,29.01572,-14.74712,LIT_TRO,ARK_LIO,GaryHoganField,D1,OVC,20260324-GaryHoganField-1,d1d376d0-27d5-11f1-a700-195236bf14a4,85.90535,73.41377,,8.60237,,,,1.678,2.67051,-0.01826,0eee5b12-2cfa-4629-83bc-b8f2fe3922d3,2026-03-24,23:04:32.07,2026-03-24T18:04:32.0719360-05:00,2026-03-24T23:04:32.0719360Z,,v3,471235,471509,7088,"Martin, Cade",1000396837,Right,LIT_TRO,a4053817-c527-4546-bd87-af4e26845410,54.80106,-128.01172,14.50786,5.55923,-3.36839,-7.37356,2.17139,-8.25889,7.45454,160.886292,1.67818,54.31602,-13.77508,4.03829,-0.90656,0.21808,-0.07945,0.02312,-0.00265,2.67108,71.11615,-20.33225,0.90511,0.80763,-0.75378,0.32947,-0.07077,0.00589,-0.01818,-20.00369,0.37484,0.39102,-0.13912,0.02923,-0.00885,0.00293,-0.00038,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Undefined,,,,141.006601,-7.746979,2433.806102,0.990873,10:45,0.168455,0.626882,-0.760684,5.424038,-45.684241,75.097897,174.777126,5.494222,0.090612,0.095745,-0.991273,5.516987,5.198813,0.095745,0.090612,0.991273,-5.516987,-5.198813,-0.095745,-0.090612,0.991273,-174.777126,-5.494222,-0.090612,-0.095745,-0.991273
6,2026-03-24,18:05:21.48,2,1,"Walls, Brayden",10927444,Left,LIT_TRO,"Wieder, Zach",839334,Right,ARK_LIO,Undefined,1,Top,1,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,89.38021,-2.11691,4.120511,2414.271559,135.811159,10:30,5.53533,-2.15681,5.79424,-18.7621,16.69859,-15.0504,1.99672,0.42843,81.18305,-5.668653,1.432826,0.428593,,,,,,,,,,,,8.84382,9.48252,1.82629,50,5.34957,-8.663,-129.36181,-5.36616,14.90688,28.31933,-16.19055,LIT_TRO,ARK_LIO,GaryHoganField,D1,OVC,20260324-GaryHoganField-1,ef4dd9d0-27d5-11f1-a700-195236bf14a4,87.94462,,,8.19716,,,,,,,0eee5b12-2cfa-4629-83bc-b8f2fe3922d3,2026-03-24,23:05:21.48,2026-03-24T18:05:21.4806528-05:00,2026-03-24T23:05:21.4806528Z,,v3,471235,471509,7088,"Martin, Cade",1000396837,Right,LIT_TRO,8ffcfc9b-b2a2-4236-94f6-92c204009fdf,54.70278,-130.38725,14.15966,5.53326,-4.7799,-8.09528,2.14975,-9.20279,7.45344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,137.898918,-5.571756,2402.865051,0.995275,10:30,0.125252,0.670404,-0.731348,17.680534,-35.625771,66.241108,173.396455,-8.623694,0.113698,-0.149944,-0.982135,8.680414,-6.528562,0.149944,-0.113698,0.982135,-8.680414,6.528562,-0.149944,0.113698,0.982135,-173.396455,8.623694,-0.113698,0.149944,-0.982135
7,2026-03-24,18:05:33.96,2,2,"Walls, Brayden",10927444,Left,LIT_TRO,"Wieder, Zach",839334,Right,ARK_LIO,Undefined,1,Top,1,0,1,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,88.37912,-1.056029,2.699223,2480.964444,139.290824,10:45,5.53217,-2.30063,5.57259,-19.09009,17.53564,-13.97398,2.95374,-0.94206,79.85788,-4.67547,0.209,0.435577,,,,,,,,,,,,7.82819,9.54201,2.07713,50,5.4289,-5.40701,-128.02803,-2.95127,12.86073,28.9449,-16.49769,LIT_TRO,ARK_LIO,GaryHoganField,D1,OVC,20260324-GaryHoganField-1,f6b12d80-27d5-11f1-a700-195236bf14a4,86.53456,,,8.52124,,,,,,,0eee5b12-2cfa-4629-83bc-b8f2fe3922d3,2026-03-24,23:05:33.96,2026-03-24T18:05:33.9648000-05:00,2026-03-24T23:05:33.9648000Z,,v3,471235,471509,7088,"Martin, Cade",1000396837,Right,LIT_TRO,afd4452e-df4a-4022-8896-b37002fb8d32,54.92252,-129.13613,14.47245,5.52979,-2.31969,-8.24885,2.29355,-5.89936,6.43037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,138.862306,-8.731292,2452.212865,0.988411,10:45,0.174692,0.652934,-0.736994,5.914598,-49.448252,76.954758,173.003313,7.178972,0.120857,0.124969,-0.984772,7.232265,6.941566,0.124969,0.120857,0.984772,-7.232265,-6.941566,-0.124969,-0.120857,0.984772,-173.003313,-7.178972,-0.120857,-0.124969,-0.984772
8,2026-03-24,18:05:50.41,2,3,"Walls, Brayden",10927444,Left,LIT_TRO,"Wieder, Zach",839334,Right,ARK_LIO,Undefined,1,Top,1,0,2,Fastball,Four-Seam,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,89.01329,-2.312221,3.044809,2565.947087,140.090158,10:45,5.53826,-2.2611,5.52084,-16.72875,19.49304,-15.22304,1.97815,-0.68025,80.50176,-5.499165,0.335541,0.433168,,,,,,,,,,,,8.55575,10.89316,2.00615,50,5.32583,-6.16293,-128.83341,-5.7066,14.24063,29.18525,-14.04295,LIT_TRO,ARK_LIO,GaryHoganField,D1,OVC,20260324-GaryHoganField-1,00772950-27d6-11f1-a700-195236bf14a4,87.01574,,,8.51153,,,,,,,0eee5b12-2cfa-4629-83bc-b8f2fe3922d3,2026-03-24,23:05:50.41,2026-03-24T18:05:50.4100000-05:00,2026-03-24T23:05:50.4100000Z,,v3,471235,471509,7088,"Martin, Cade",1000396837,Right,LIT_TRO,a3acf3f5-2191-4632-87d2-4929038e0bbd,54.97492,-129.95551,14.59263,5.53485,-5.16668,-7.02148,2.25363,-6.71045,7.12032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.63651,2.614626,1.717043,0.897583,-1.63528,1.67841,0.66649,2.54051,5.00505,2.11175,68.23461,2.6065,-56.54277,2.56483,78.1698,-5.57505,5.0636,11.5011,-15.85508,2.03122,-74.21522,9.96976,High,High,High,,,High,High,High,139.600481,-14.332432,2486.083946,0.968876,10:45,0.26089,0.637417,-0.725007,6.468159,-44.100966,78.731164,178.884862,14.005581,0.018883,0.242016,-0.970088,14.008129,1.081983,0.242016,0.018883,0.970088,-14.008129,-1.081983,-0.242016,-0.018883,0.970088,-178.884862,-14.005581,-0.018883,-0.242016,-0.970088
9,2026-03-24,18:06:17.46,3,1,"Walls, Brayden",10927444,Left,LIT_TRO,"Coleman, Blake",1000189139,Right,ARK_LIO,Undefined,1,Top,2,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,88.81829,-1.644425,3.822981,2383.090506,143.904584,10:45,5.50923,-2.36171,5.65905,-15.77505,20.54324,-14.01209,2.65731,0.041,80.01097,-4.681593,1.326722,0.433745,,,,,,,,,,,,8.24233,11.27705,2.04658,50,5.36001,-7.95755,-128.481,-4.13054,13.60549,29.71949,-13.55918,LIT_TRO,ARK_LIO,GaryHoganField,D1,OVC,20260324-GaryHoganField-1,10a724b0-27d6-11f1-a700-195236bf14a4,86.90006,,,8.80731,,,,,,,0eee5b12-2cfa-4629-83bc-b8f2fe3922d3,2026-03-24,23:06:17.46,2026-03-24T18:06:17.4662656-05:00,2026-03-24T23:06:17.4662656Z,,v3,471235,471509,7088,"Martin, Cade",1000396837,Right,LIT_TRO,01b5f060-ca47-4989-8570-2dea427e7545,54.83593,-129.59479,14.85974,5.50529,-3.62239,-6.77959,2.35436,-8.46744,6.80274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,139.456122,-13.069605,2321.359089,0.974096,10:45,0.256762,0.63942,-0.724716,13.539165,-41.069927,67.021962,177.461434,-12.780506,0.043194,-0.221217,-0.974268,12.792648,-2.475632,0.221217,-0.043194,0.974268,-12.792648,2.475632,-0.221217,0.043194,0.974268,-177.461434,12.780506,-0.043194,0.221217,-0.974268
10,2026-03-24,18:06:30.48,3,2,"Walls, Brayden",10927444,Left,LIT_TRO,"Coleman, Blake",1000189139,Right,ARK_LIO,Undefined,1,Top,2,0,1,ChangeUp,Changeup,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,81.89969,-1.03976,1.472326,1719.260379,136.490833,10:30,5.5539,-2.35416,6.05398,-26.63411,14.7869,-12.77489,2.37152,-2.05558,74.94527,-6.040641,-0.828215,0.463214,61.42002,17.053893,128.589057,4070.807276,,,,121.52247,40.44257,133.086677,1.755814,7.03528,8.31768,2.24666,50,5.45877,-2.58076,-118.97573,-2.92863,10.06509,23.22883,-20.27431,LIT_TRO,ARK_LIO,GaryHoganField,D1,OVC,20260324-GaryHoganField-1,185bf3c0-27d6-11f1-a700-195236bf14a4,81.37154,12.99865,,6.95442,,,,1.95433,2.38468,1.78,0eee5b12-2cfa-4629-83bc-b8f2fe3922d3,2026-03-24,23:06:30.48,2026-03-24T18:06:30.4806400-05:00,2026-03-24T23:06:30.4806400Z,LineDrive,v3,471235,471509,7088,"Martin, Cade",1000396837,Right,LIT_TRO,4c7a5294-0359-45cc-a76e-2e84a1a77282,54.4448,-119.84039,11.61441,5.55373,-2.17395,-10.13715,2.3497,-2.95542,5.03255,,1.95433,-53.71663,3.65323,-0.32824,-0.05318,0.03523,-0.00972,0.00152,-0.00013,2.38468,26.41861,-16.99966,0.7042,0.00011,-0.02198,0.0077,-0.00066,-1E-05,1.78,67.31602,-14.73375,3.68203,-0.80323,0.15158,-0.02771,0.00404,-0.00026,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,,132.961239,-0.041501,1719.259928,1,10:30,0.004959,0.731707,-0.681601,47.033767,-38.188735,57.419092,175.902207,-24.007222,0.065277,-0.406852,-0.911159,24.061777,-3.742781,0.406852,-0.065277,0.911159,-24.061777,3.742781,-0.406852,0.065277,0.911159,-175.902207,24.007222,-0.065277,0.406852,-0.911159
