PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,SpinAxis3dVectorX,SpinAxis3dVectorY,SpinAxis3dVectorZ,SpinAxis3dSeamOrientationRotationX,SpinAxis3dSeamOrientationRotationY,SpinAxis3dSeamOrientationRotationZ,SpinAxis3dSeamOrientationBallAngleHorizontalAmb1,SpinAxis3dSeamOrientationBallAngleVerticalAmb1,SpinAxis3dSeamOrientationBallXAmb1,SpinAxis3dSeamOrientationBallYAmb1,SpinAxis3dSeamOrientationBallZAmb1,SpinAxis3dSeamOrientationBallAngleHorizontalAmb2,SpinAxis3dSeamOrientationBallAngleVerticalAmb2,SpinAxis3dSeamOrientationBallXAmb2,SpinAxis3dSeamOrientationBallYAmb2,SpinAxis3dSeamOrientationBallZAmb2,SpinAxis3dSeamOrientationBallAngleHorizontalAmb3,SpinAxis3dSeamOrientationBallAngleVerticalAmb3,SpinAxis3dSeamOrientationBallXAmb3,SpinAxis3dSeamOrientationBallYAmb3,SpinAxis3dSeamOrientationBallZAmb3,SpinAxis3dSeamOrientationBallAngleHorizontalAmb4,SpinAxis3dSeamOrientationBallAngleVerticalAmb4,SpinAxis3dSeamOrientationBallXAmb4,SpinAxis3dSeamOrientationBallYAmb4,SpinAxis3dSeamOrientationBallZAmb4
1,2026-03-25,18:05:44.32,1,1,"Milius, Ethan",10119221,Right,LIN_UNI,"Durnin, Kam",806494,Right,MIZ_TIG,Undefined,1,Top,0,0,0,FourSeamFastBall,Four-Seam,InPlay,Undefined,GroundBall,Single,0,0,,89.17654,-2.642913,-2.053695,2250.309404,207.259058,1:00,5.90178,0.63052,6.42109,-17.29753,16.9704,8.21201,2.02759,-0.57378,82.12104,-5.933934,-0.565622,0.421323,86.6629,0.702112,-2.455367,751.953564,,,,48.23028,48.23028,-2.585039,0.38548,-4.86949,9.9091,-0.48776,50,5.70509,4.33583,-129.56585,-6.45486,-8.32467,25.63048,-15.23394,LIN_UNI,MIZ_TIG,LouBrockSportsComplex,D1,OVC,20260325-LouBrockSportsComplex-1,23cdb170-289f-11f1-9243-a9475b4dc9f0,89.46205,2.12111,,7.0555,,,,1.57197,2.08882,0.54311,f0fcbb84-80c5-4b6f-b1e6-68087d74c57c,2026-03-25,23:05:44.32,2026-03-25T18:05:44.3203584-05:00,2026-03-25T23:05:44.3203584Z,GroundBall,v3,lindenwood,4806,27667,"Radosevich, Jake",10066090,Right,LIN_UNI,9be6eacf-3724-4a04-a4b6-5ea2a991be65,54.0786,-130.37018,12.81524,5.90015,-5.97679,-7.61697,-0.62792,4.59707,-4.16234,64.343061,1.57756,126.78542,-15.30978,,,,,,,2.0935,1.39567,-17.73956,,,,,,,0.54591,-5.54191,-3.95409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2026-03-25,18:06:18.64,2,1,"Milius, Ethan",10119221,Right,LIN_UNI,"Peer, Kaden",10119948,Left,MIZ_TIG,Undefined,1,Top,0,0,0,FourSeamFastBall,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,87.27884,-1.26518,-2.409713,2174.407333,218.724439,1:15,5.76097,1.33417,6.18498,-21.28147,14.92032,11.06131,2.81809,0.02962,80.00104,-5.285059,-0.414891,0.433049,,,,,,,,,,,,-6.4276,8.42532,-1.158,50,5.65461,4.90676,-126.78785,-3.42499,-10.48092,25.49958,-18.43561,LIN_UNI,MIZ_TIG,LouBrockSportsComplex,D1,OVC,20260325-LouBrockSportsComplex-1,384875e0-289f-11f1-9243-a9475b4dc9f0,87.03976,,,7.27779,,,,,,,f0fcbb84-80c5-4b6f-b1e6-68087d74c57c,2026-03-25,23:06:18.64,2026-03-25T18:06:18.6446848-05:00,2026-03-25T23:06:18.6446848Z,,v3,lindenwood,4806,27667,"Radosevich, Jake",10066090,Right,LIN_UNI,3b06df7f-131b-4a1e-a5c3-4d3a158bc775,54.31408,-127.65255,12.74979,5.76015,-2.79984,-9.21781,-1.33042,5.26217,-5.24046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2026-03-25,18:06:35.14,2,2,"Milius, Ethan",10119221,Right,LIN_UNI,"Peer, Kaden",10119948,Left,MIZ_TIG,Undefined,1,Top,0,0,1,ChangeUp,Changeup,InPlay,Undefined,LineDrive,Single,0,0,,77.94863,0.465643,-2.462614,1788.813944,256.947164,2:30,5.58504,1.54245,6.02805,-40.39935,5.00532,15.89402,2.65007,0.58495,72.02282,-7.000691,0.397476,0.484978,83.89268,21.014031,27.918427,1731.816834,95.46849,31.79906,54.64213,254.53767,192.3111,34.423661,2.997697,-8.88473,2.82508,-1.35875,50,5.59924,4.31485,-113.31354,-0.28241,-11.63353,19.33276,-28.47493,LIN_UNI,MIZ_TIG,LouBrockSportsComplex,D1,OVC,20260325-LouBrockSportsComplex-1,42238050-289f-11f1-9243-a9475b4dc9f0,77.71997,33.44245,,5.92582,,,,2.59186,2.87919,-0.56199,f0fcbb84-80c5-4b6f-b1e6-68087d74c57c,2026-03-25,23:06:35.14,2026-03-25T18:06:35.1450112-05:00,2026-03-25T23:06:35.1450112Z,LineDrive,v3,lindenwood,4806,27667,"Radosevich, Jake",10066090,Right,LIN_UNI,6c1b7946-99af-4ece-ae17-64451ecfee56,54.47271,-114.07409,9.66638,5.58831,0.83779,-14.23746,-1.5375,4.77251,-5.81677,222.413492,2.59184,101.49342,-18.81739,4.39681,-0.91603,0.17727,-0.02872,0.00305,-0.00015,2.87923,44.11863,-16.96395,0.84167,-0.07308,0.00241,-0.00177,0.00082,-9E-05,-0.562,53.77957,-3.77739,1.02805,-0.20794,0.03909,-0.00594,0.0006,-3E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2026-03-25,18:07:22.73,3,1,"Milius, Ethan",10119221,Right,LIN_UNI,"Seals, Pierre",825287,Right,MIZ_TIG,Undefined,1,Top,0,0,0,FourSeamFastBall,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,87.21276,-0.27844,-2.078622,2191.153503,222.055578,1:30,5.81691,1.25947,6.12272,-23.4545,12.65839,10.47386,3.6048,0.2099,80.32806,-4.678143,-0.191521,0.432516,,,,,,,,,,,,-5.97359,6.94091,-1.10589,50,5.78325,4.19304,-126.80198,-1.33455,-9.80179,24.03213,-20.78506,LIN_UNI,MIZ_TIG,LouBrockSportsComplex,D1,OVC,20260325-LouBrockSportsComplex-1,5e771690-289f-11f1-9243-a9475b4dc9f0,87.14687,,,6.8847,,,,,,,f0fcbb84-80c5-4b6f-b1e6-68087d74c57c,2026-03-25,23:07:22.73,2026-03-25T18:07:22.7391488-05:00,2026-03-25T23:07:22.7391488Z,,v3,lindenwood,4806,27667,"Radosevich, Jake",10066090,Right,LIN_UNI,30b879c2-5d08-4223-a33f-ab6d739c51d2,54.37666,-127.62877,12.01606,5.81686,-0.61947,-10.39253,-1.25595,4.53025,-4.9009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2026-03-25,18:07:44.20,3,2,"Milius, Ethan",10119221,Right,LIN_UNI,"Seals, Pierre",825287,Right,MIZ_TIG,Undefined,1,Top,0,1,0,FourSeamFastBall,Sinker,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,87.88627,-2.007546,-2.430908,2215.782958,223.869487,1:30,5.70324,1.2259,6.20968,-20.76379,14.71005,13.14064,2.11769,0.07607,81.10323,-5.91365,-0.0593,0.428672,,,,,,,,,,,,-7.50331,8.47855,-1.05026,50,5.54198,4.91917,-127.7164,-5.09472,-12.4948,24.28587,-18.05529,LIN_UNI,MIZ_TIG,LouBrockSportsComplex,D1,OVC,20260325-LouBrockSportsComplex-1,6b4178c0-289f-11f1-9243-a9475b4dc9f0,87.92829,,,6.78304,,,,,,,f0fcbb84-80c5-4b6f-b1e6-68087d74c57c,2026-03-25,23:07:44.20,2026-03-25T18:07:44.2002432-05:00,2026-03-25T23:07:44.2002432Z,,v3,lindenwood,4806,27667,"Radosevich, Jake",10066090,Right,LIN_UNI,bc347f62-181b-4f01-a625-0143f9f24443,54.29068,-128.5297,12.14294,5.70247,-4.49007,-9.02764,-1.222,5.33761,-6.2474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2026-03-25,18:08:09.73,3,3,"Milius, Ethan",10119221,Right,LIN_UNI,"Seals, Pierre",825287,Right,MIZ_TIG,Undefined,1,Top,0,1,1,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,76.53879,1.329721,-1.114586,1882.20248,113.715574,9:45,5.61776,1.31109,5.88847,-41.1949,5.67563,-10.20174,3.41999,-0.57411,71.39079,-6.244875,-2.944642,0.492744,,,,,,,,,,,,5.00217,2.96917,-1.21523,50,5.70084,2.5248,-111.37739,1.34864,6.39368,16.71136,-28.37889,LIN_UNI,MIZ_TIG,LouBrockSportsComplex,D1,OVC,20260325-LouBrockSportsComplex-1,7a86ed10-289f-11f1-9243-a9475b4dc9f0,76.49498,,,5.148,,,,,,,f0fcbb84-80c5-4b6f-b1e6-68087d74c57c,2026-03-25,23:08:09.73,2026-03-25T18:08:09.7329152-05:00,2026-03-25T23:08:09.7329152Z,,v3,lindenwood,4806,27667,"Radosevich, Jake",10066090,Right,LIN_UNI,6c8bd8c5-5cf7-427f-a1db-9f1a2688308d,54.61211,-112.06726,8.35568,5.62099,2.52017,-14.18945,-1.31401,2.26086,3.19684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2026-03-25,18:08:32.53,3,4,"Milius, Ethan",10119221,Right,LIN_UNI,"Seals, Pierre",825287,Right,MIZ_TIG,Undefined,1,Top,0,2,1,FourSeamFastBall,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,86.6712,-1.420061,-1.351165,2223.91227,226.663534,1:30,5.80467,0.97314,6.19273,-22.61726,13.61052,13.38186,2.60824,0.84065,80.47492,-5.651641,1.065142,0.433204,86.89256,-23.404825,-64.955491,,,,,7.53994,7.53994,-57.003704,0.051645,-7.33059,7.71713,-0.87835,50,5.68609,2.4724,-126.13311,-3.80562,-11.97879,22.21311,-19.56363,LIN_UNI,MIZ_TIG,LouBrockSportsComplex,D1,OVC,20260325-LouBrockSportsComplex-1,88103270-289f-11f1-9243-a9475b4dc9f0,87.00855,2.62073,,6.19627,,,,1.54302,2.62073,-0.83831,f0fcbb84-80c5-4b6f-b1e6-68087d74c57c,2026-03-25,23:08:32.53,2026-03-25T18:08:32.5394432-05:00,2026-03-25T23:08:32.5394432Z,GroundBall,v3,lindenwood,4806,27667,"Radosevich, Jake",10066090,Right,LIN_UNI,59c0d00a-4593-4f90-bd8e-8f3ffcd0c2a8,54.3082,-126.88955,11.10656,5.80434,-3.13941,-9.78181,-0.96948,2.88032,-5.98939,,1.54203,49.62923,,,,,,,,2.62175,-50.74491,,,,,,,,-0.83619,-106.21472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Estimated,Estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2026-03-25,18:09:04.53,3,5,"Milius, Ethan",10119221,Right,LIN_UNI,"Seals, Pierre",825287,Right,MIZ_TIG,Undefined,1,Top,0,2,2,Curveball,Curveball,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,78.00085,-0.203887,-1.44489,1949.843091,66.429938,8:15,5.61403,1.37054,6.01781,-49.34932,-3.68788,-11.62977,1.31267,-0.93725,72.05495,-9.251497,-3.540724,0.486347,,,,,,,,,,,,5.65111,-1.52886,-1.25077,50,5.57074,3.26596,-113.40469,-1.91387,7.34428,21.13264,-34.16096,LIN_UNI,MIZ_TIG,LouBrockSportsComplex,D1,OVC,20260325-LouBrockSportsComplex-1,9b299220-289f-11f1-9243-a9475b4dc9f0,77.50112,,,5.9459,,,,,,,f0fcbb84-80c5-4b6f-b1e6-68087d74c57c,2026-03-25,23:09:04.53,2026-03-25T18:09:04.5351936-05:00,2026-03-25T23:09:04.5351936Z,,v3,lindenwood,4806,27667,"Radosevich, Jake",10066090,Right,LIN_UNI,e17eff0d-7347-4910-877a-2225e8222ce9,54.48358,-114.23714,10.56632,5.61963,-0.56822,-17.08048,-1.37372,2.97666,3.67214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2026-03-25,18:09:37.12,4,1,"Milius, Ethan",10119221,Right,LIN_UNI,"Woita, Jase",831805,Left,MIZ_TIG,Undefined,1,Top,1,0,0,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,79.40509,-1.27668,-4.152292,1819.083043,273.224346,3:00,5.48548,1.41281,6.22411,-43.03723,0.40315,14.59217,0.7178,-1.20908,73.89309,-9.185893,-1.519134,0.474371,,,,,,,,,,,,-8.73851,0.79181,-1.1096,50,5.36778,7.88041,-115.30869,-3.84978,-11.88319,19.42789,-31.09728,LIN_UNI,MIZ_TIG,LouBrockSportsComplex,D1,OVC,20260325-LouBrockSportsComplex-1,aeac6200-289f-11f1-9243-a9475b4dc9f0,79.45771,,,5.51199,,,,,,,f0fcbb84-80c5-4b6f-b1e6-68087d74c57c,2026-03-25,23:09:37.12,2026-03-25T18:09:37.1232768-05:00,2026-03-25T23:09:37.1232768Z,,v3,lindenwood,4806,27667,"Radosevich, Jake",10066090,Right,LIN_UNI,11d47275-c60c-4f5d-b02a-18ee74e36b17,54.27845,-116.02731,9.71395,5.4889,-2.69952,-15.54864,-1.40922,8.31995,-5.94159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2026-03-25,18:10:15.13,4,2,"Milius, Ethan",10119221,Right,LIN_UNI,"Woita, Jase",831805,Left,MIZ_TIG,Undefined,1,Top,1,1,0,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,79.21005,-0.21836,-3.865725,1780.942877,264.520947,2:45,5.52218,1.52659,6.22275,-41.03707,2.49575,13.46497,1.90049,-0.92362,73.6231,-7.789098,-1.437627,0.474876,,,,,,,,,,,,-7.98851,1.67583,-1.24401,50,5.48502,7.31415,-115.0886,-1.6529,-10.8475,18.87419,-29.89845,LIN_UNI,MIZ_TIG,LouBrockSportsComplex,D1,OVC,20260325-LouBrockSportsComplex-1,c55a0c00-289f-11f1-9243-a9475b4dc9f0,79.37329,,,5.58695,,,,,,,f0fcbb84-80c5-4b6f-b1e6-68087d74c57c,2026-03-25,23:10:15.13,2026-03-25T18:10:15.1386624-05:00,2026-03-25T23:10:15.1386624Z,,v3,lindenwood,4806,27667,"Radosevich, Jake",10066090,Right,LIN_UNI,4b38d845-31a9-4818-b676-1e9843b31047,54.27881,-115.78819,9.4371,5.52575,-0.54469,-14.94923,-1.52256,7.71622,-5.42375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
