PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,SpinAxis3dVectorX,SpinAxis3dVectorY,SpinAxis3dVectorZ,SpinAxis3dSeamOrientationRotationX,SpinAxis3dSeamOrientationRotationY,SpinAxis3dSeamOrientationRotationZ,SpinAxis3dSeamOrientationBallAngleHorizontalAmb1,SpinAxis3dSeamOrientationBallAngleVerticalAmb1,SpinAxis3dSeamOrientationBallXAmb1,SpinAxis3dSeamOrientationBallYAmb1,SpinAxis3dSeamOrientationBallZAmb1,SpinAxis3dSeamOrientationBallAngleHorizontalAmb2,SpinAxis3dSeamOrientationBallAngleVerticalAmb2,SpinAxis3dSeamOrientationBallXAmb2,SpinAxis3dSeamOrientationBallYAmb2,SpinAxis3dSeamOrientationBallZAmb2,SpinAxis3dSeamOrientationBallAngleHorizontalAmb3,SpinAxis3dSeamOrientationBallAngleVerticalAmb3,SpinAxis3dSeamOrientationBallXAmb3,SpinAxis3dSeamOrientationBallYAmb3,SpinAxis3dSeamOrientationBallZAmb3,SpinAxis3dSeamOrientationBallAngleHorizontalAmb4,SpinAxis3dSeamOrientationBallAngleVerticalAmb4,SpinAxis3dSeamOrientationBallXAmb4,SpinAxis3dSeamOrientationBallYAmb4,SpinAxis3dSeamOrientationBallZAmb4
1,2026-03-27,18:06:16.48,1,1,"Webb, Truitt",10151465,Right,SOU_LIO,"Tidwell, Eli",1000087968,Right,NEW_PRI,Undefined,1,Top,0,0,0,Undefined,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,90.29225,-1.405839,-0.10208,2109.30611,217.204825,1:15,5.40827,1.25999,6.22045,-18.35816,15.81871,11.10528,2.58098,2.09124,81.74011,-4.916202,1.904035,0.420763,,,,,,,,,,,,-5.74233,8.97123,-1.25743,50,5.29389,-0.23494,-131.06895,-3.73382,-9.87426,30.67561,-16.74752,SOU_LIO,NEW_PRI,AlumniField,D1,SLAND,20260327-AlumniField-1,9ce42ec0-2a31-11f1-8279-c5b4927bbb24,89.58117,,,8.55214,,,,,,,06593a9b-744d-47f2-b1c4-dbef91ea9daa,2026-03-27,23:06:16.48,2026-03-27T18:06:16.4841984-05:00,2026-03-27T23:06:16.4841984Z,,v3,471445,471381,,"Priester, Blaise",700254,Right,SOU_LIO,df2730fd-0f1d-4a5a-b5c0-3d5066a20661,54.27323,-132.06528,15.33781,5.40634,-3.18987,-8.37376,-1.25501,0.08577,-4.93713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2026-03-27,18:06:27.73,1,2,"Webb, Truitt",10151465,Right,SOU_LIO,"Tidwell, Eli",1000087968,Right,NEW_PRI,Undefined,1,Top,0,1,0,Undefined,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,90.86241,-2.637586,-3.023323,2329.099756,208.090077,1:00,5.46876,1.13565,6.36334,-13.54245,20.05324,10.07941,1.90798,-0.80909,82.38202,-5.278508,-1.201476,0.41717,,,,,,,,,,,,-6.13977,11.56993,-0.92123,50,5.27108,6.54069,-131.69709,-6.38958,-10.693,30.15082,-12.02388,SOU_LIO,NEW_PRI,AlumniField,D1,SLAND,20260327-AlumniField-1,a39633d0-2a31-11f1-8279-c5b4927bbb24,90.35267,,,8.48038,,,,,,,06593a9b-744d-47f2-b1c4-dbef91ea9daa,2026-03-27,23:06:27.73,2026-03-27T18:06:27.7392896-05:00,2026-03-27T23:06:27.7392896Z,,v3,471445,471381,,"Priester, Blaise",700254,Right,SOU_LIO,4b8c5494-69c2-4753-8621-c5d186c66529,54.13141,-132.63957,15.07541,5.46493,-6.01373,-6.01194,-1.13091,6.87494,-5.3465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2026-03-27,18:06:39.88,1,3,"Webb, Truitt",10151465,Right,SOU_LIO,"Tidwell, Eli",1000087968,Right,NEW_PRI,Undefined,1,Top,0,1,1,Undefined,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,81.42112,-1.953682,-3.347579,1579.873863,243.94664,2:15,5.36849,1.31207,6.45375,-32.57911,8.83107,15.32017,0.85507,-0.48997,74.69251,-8.044212,-0.569732,0.463154,,,,,,,,,,,,-9.01749,5.57146,-1.08177,50,5.21549,6.37659,-118.16564,-4.95169,-12.71691,23.06136,-24.31693,SOU_LIO,NEW_PRI,AlumniField,D1,SLAND,20260327-AlumniField-1,aad2c5a0-2a31-11f1-8279-c5b4927bbb24,81.38215,,,6.72861,,,,,,,06593a9b-744d-47f2-b1c4-dbef91ea9daa,2026-03-27,23:06:39.88,2026-03-27T18:06:39.8810624-05:00,2026-03-27T23:06:39.8810624Z,,v3,471445,471381,,"Priester, Blaise",700254,Right,SOU_LIO,e12ea986-6e11-42ef-8cfa-fc1af944cce6,54.04417,-118.95229,11.53068,5.37025,-4.12221,-12.15846,-1.30667,6.81038,-6.35845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2026-03-27,18:06:52.02,1,4,"Webb, Truitt",10151465,Right,SOU_LIO,"Tidwell, Eli",1000087968,Right,NEW_PRI,Undefined,1,Top,0,2,1,Undefined,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,89.24254,-2.792044,-2.029324,2025.192841,215.77497,1:15,5.46992,1.14591,6.32001,-19.1121,15.6456,10.42804,1.3022,0.14518,81.29891,-6.426542,-0.142627,0.424323,,,,,,,,,,,,-6.00788,9.31252,-1.00226,50,5.2565,4.16668,-129.45675,-6.85207,-10.13546,28.51156,-16.46352,SOU_LIO,NEW_PRI,AlumniField,D1,SLAND,20260327-AlumniField-1,b20a2750-2a31-11f1-8279-c5b4927bbb24,88.8295,,,7.94363,,,,,,,06593a9b-744d-47f2-b1c4-dbef91ea9daa,2026-03-27,23:06:52.02,2026-03-27T18:06:52.0224256-05:00,2026-03-27T23:06:52.0224256Z,,v3,471445,471381,,"Priester, Blaise",700254,Right,SOU_LIO,17b3fa5e-938d-41d8-8066-e76a2412b150,54.17527,-130.37307,14.25578,5.46821,-6.32295,-8.23176,-1.14141,4.49241,-5.06773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2026-03-27,18:07:08.22,1,5,"Webb, Truitt",10151465,Right,SOU_LIO,"Tidwell, Eli",1000087968,Right,NEW_PRI,Undefined,1,Top,0,2,2,Undefined,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,82.6488,-1.331736,-1.594735,1559.958111,246.878005,2:15,5.36541,1.31435,6.25233,-32.29088,8.28225,16.22276,1.44574,1.19527,75.44862,-7.364305,1.340386,0.458449,,,,,,,,,,,,-8.88402,5.11162,-1.20352,50,5.25083,2.73278,-120.03329,-3.75239,-12.86706,24.81338,-24.77067,SOU_LIO,NEW_PRI,AlumniField,D1,SLAND,20260327-AlumniField-1,bbbdac90-2a31-11f1-8279-c5b4927bbb24,82.21737,,,7.20018,,,,,,,06593a9b-744d-47f2-b1c4-dbef91ea9daa,2026-03-27,23:07:08.22,2026-03-27T18:07:08.2230000-05:00,2026-03-27T23:07:08.2230000Z,,v3,471445,471381,,"Priester, Blaise",700254,Right,SOU_LIO,e1cd7c9f-fcbb-44a0-9c4b-7433db92a2b0,54.24397,-120.90743,12.40669,5.36765,-2.87976,-12.38534,-1.30778,3.18606,-6.43353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.70438,3.735729,1.855846,1.879883,-0.04703,1.2541,-1.23057,-3.58157,4.56007,1.90294,127.27673,5.76235,-12.45352,-3.33964,78.0438,-4.56179,4.80899,28.33304,-14.80755,1.72267,-11.65227,2.19192,High,High,High,,,High,Medium,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2026-03-27,18:07:33.49,1,6,"Webb, Truitt",10151465,Right,SOU_LIO,"Tidwell, Eli",1000087968,Right,NEW_PRI,Undefined,1,Top,0,3,2,Undefined,Changeup,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,81.89176,-1.707315,-1.937459,1548.481647,248.688932,2:15,5.34717,1.16333,6.2349,-33.21777,8.16697,17.37591,1.00273,0.82342,74.81334,-7.901393,1.205418,0.463011,,,,,,,,,,,,-9.59745,5.16658,-1.02718,50,5.20352,3.37812,-118.89647,-4.52955,-13.63546,24.3894,-24.83369,SOU_LIO,NEW_PRI,AlumniField,D1,SLAND,20260327-AlumniField-1,cac77770-2a31-11f1-8279-c5b4927bbb24,81.40721,,,7.07842,,,,,,,06593a9b-744d-47f2-b1c4-dbef91ea9daa,2026-03-27,23:07:33.49,2026-03-27T18:07:33.4912512-05:00,2026-03-27T23:07:33.4912512Z,,v3,471445,471381,,"Priester, Blaise",700254,Right,SOU_LIO,a721250a-8d74-4e1f-ad58-439a6ccb1048,54.26188,-119.76752,12.1947,5.34946,-3.64263,-12.41685,-1.15653,3.86511,-6.81773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2026-03-27,18:07:44.44,2,1,"Webb, Truitt",10151465,Right,SOU_LIO,"Biddick, Dylan",1000180319,Left,NEW_PRI,Undefined,1,Top,1,0,0,Undefined,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,91.96628,-1.762806,-3.070145,2317.401574,196.053488,12:30,5.57294,1.13915,6.56951,-10.8456,21.66001,5.91114,3.05049,-1.1851,83.30102,-3.923925,-1.998148,0.410346,,,,,,,,,,,,-4.01607,12.20587,-0.93025,50,5.44644,6.91492,-133.40441,-4.30734,-7.17469,31.02026,-10.36829,SOU_LIO,NEW_PRI,AlumniField,D1,SLAND,20260327-AlumniField-1,d15579c0-2a31-11f1-8279-c5b4927bbb24,91.85521,,,8.66526,,,,,,,06593a9b-744d-47f2-b1c4-dbef91ea9daa,2026-03-27,23:07:44.44,2026-03-27T18:07:44.4469760-05:00,2026-03-27T23:07:44.4469760Z,,v3,471445,471381,,"Priester, Blaise",700254,Right,SOU_LIO,7919ae7e-db5a-4e32-b61f-eb589676d03f,53.92489,-134.31395,15.51013,5.56828,-4.00333,-5.18414,-1.13609,7.12529,-3.58735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2026-03-27,18:08:05.75,2,2,"Webb, Truitt",10151465,Right,SOU_LIO,"Biddick, Dylan",1000180319,Left,NEW_PRI,Undefined,1,Top,1,1,0,Undefined,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,,80.45127,0.0156,-1.567223,1520.253641,233.146055,1:45,5.36749,1.17829,6.15454,-31.45116,11.23568,13.20398,2.76098,0.83036,73.70592,-5.870913,0.814935,0.470239,,,,,,,,,,,,-7.24004,6.22146,-1.06573,50,5.35258,2.70864,-116.9057,-0.8792,-10.02006,22.03022,-23.56372,SOU_LIO,NEW_PRI,AlumniField,D1,SLAND,20260327-AlumniField-1,de06fcc0-2a31-11f1-8279-c5b4927bbb24,80.15599,,,6.74534,,,,,,,06593a9b-744d-47f2-b1c4-dbef91ea9daa,2026-03-27,23:08:05.75,2026-03-27T18:08:05.7544192-05:00,2026-03-27T23:08:05.7544192Z,,v3,471445,471381,,"Priester, Blaise",700254,Right,SOU_LIO,2c732938-a761-427b-9bea-02d26455b25d,54.34141,-117.72097,11.01511,5.36898,-0.00718,-11.78186,-1.17283,3.07945,-5.01003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2026-03-27,18:08:18.11,2,3,"Webb, Truitt",10151465,Right,SOU_LIO,"Biddick, Dylan",1000180319,Left,NEW_PRI,Undefined,1,Top,1,1,1,Undefined,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,91.74209,-1.998553,-0.505468,2194.156792,211.888315,1:00,5.57624,0.9986,5.98607,-15.57698,17.84107,10.37048,2.42508,1.39433,83.02303,-4.989212,1.359585,0.416066,,,,,,,,,,,,-5.44862,10.10717,-0.96423,50,5.40994,0.71749,-133.08056,-5.08033,-9.66396,31.48937,-14.24737,SOU_LIO,NEW_PRI,AlumniField,D1,SLAND,20260327-AlumniField-1,e564d230-2a31-11f1-8279-c5b4927bbb24,90.59253,,,8.71906,,,,,,,06593a9b-744d-47f2-b1c4-dbef91ea9daa,2026-03-27,23:08:18.11,2026-03-27T18:08:18.1196800-05:00,2026-03-27T23:08:18.1196800Z,,v3,471445,471381,,"Priester, Blaise",700254,Right,SOU_LIO,38bc52e6-a4ad-4b25-9fdf-1e7c2cbd503a,54.50774,-134.14293,15.74469,5.57323,-4.59966,-7.12369,-0.99394,1.04353,-4.83198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2026-03-27,18:08:37.95,2,4,"Webb, Truitt",10151465,Right,SOU_LIO,"Biddick, Dylan",1000180319,Left,NEW_PRI,Undefined,1,Top,1,2,1,Undefined,Changeup,InPlay,Undefined,FlyBall,HomeRun,0,1,,81.31557,-0.839256,-3.040641,1443.010934,236.413887,2:00,5.38171,1.26013,6.63071,-30.99069,10.23052,13.38824,2.02964,-0.41066,74.35708,-6.683489,-0.605965,0.462096,103.29431,27.590392,4.372014,2267.934388,109.62745,53.69131,9.04401,416.50369,405.42717,4.547073,5.11865,-7.96678,6.0254,-1.05951,50,5.31217,5.81701,-118.11322,-2.5591,-11.21027,23.31927,-23.69558,SOU_LIO,NEW_PRI,AlumniField,D1,SLAND,20260327-AlumniField-1,f12f0270-2a31-11f1-8279-c5b4927bbb24,81.56848,84.27769,,6.95848,,,,1.43071,1.92895,0.39772,06593a9b-744d-47f2-b1c4-dbef91ea9daa,2026-03-27,23:08:37.95,2026-03-27T18:08:37.9522560-05:00,2026-03-27T23:08:37.9522560Z,FlyBall,v3,471445,471381,,"Priester, Blaise",700254,Right,SOU_LIO,acece921-e88e-4125-b2b6-787ebe784d2b,53.86671,-118.87418,11.65964,5.38306,-1.78587,-11.84779,-1.2553,6.18283,-5.60513,183.207695,1.43215,133.85073,-23.67114,5.46806,-1.13138,0.22154,-0.03809,0.00438,-0.00022,1.92886,70.1665,-16.58308,0.83464,0.0206,-0.08403,0.0294,-0.00428,0.00023,0.39726,10.24684,-1.19995,0.17985,-0.05875,0.02333,-0.00599,0.00079,-4E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
