PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,SpinAxis3dVectorX,SpinAxis3dVectorY,SpinAxis3dVectorZ,SpinAxis3dSeamOrientationRotationX,SpinAxis3dSeamOrientationRotationY,SpinAxis3dSeamOrientationRotationZ,SpinAxis3dSeamOrientationBallAngleHorizontalAmb1,SpinAxis3dSeamOrientationBallAngleVerticalAmb1,SpinAxis3dSeamOrientationBallXAmb1,SpinAxis3dSeamOrientationBallYAmb1,SpinAxis3dSeamOrientationBallZAmb1,SpinAxis3dSeamOrientationBallAngleHorizontalAmb2,SpinAxis3dSeamOrientationBallAngleVerticalAmb2,SpinAxis3dSeamOrientationBallXAmb2,SpinAxis3dSeamOrientationBallYAmb2,SpinAxis3dSeamOrientationBallZAmb2,SpinAxis3dSeamOrientationBallAngleHorizontalAmb3,SpinAxis3dSeamOrientationBallAngleVerticalAmb3,SpinAxis3dSeamOrientationBallXAmb3,SpinAxis3dSeamOrientationBallYAmb3,SpinAxis3dSeamOrientationBallZAmb3,SpinAxis3dSeamOrientationBallAngleHorizontalAmb4,SpinAxis3dSeamOrientationBallAngleVerticalAmb4,SpinAxis3dSeamOrientationBallXAmb4,SpinAxis3dSeamOrientationBallYAmb4,SpinAxis3dSeamOrientationBallZAmb4
1,2026-03-24,13:06:22.35,1,1,"Gotschall, Hunter",10148290,Right,VCU_RAM,"Israel, Jayden",1000308312,Right,NOR_SPA,Undefined,1,Top,0,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,87.75954,-0.812289,-1.084963,2079.695781,210.370183,1:00,5.5678,1.85373,6.12174,-18.17288,17.82851,9.76745,3.30228,1.66456,80.02732,-4.282217,0.675667,0.431848,,,,,,,,,,,,-5.30725,9.76315,-1.7754,50,5.49595,2.00976,-127.47501,-2.30622,-8.71579,26.68439,-16.14063,VCU_RAM,NOR_SPA,TheDiamond,D1,A10,20260324-TheDiamond-1,c9053430-27a3-11f1-bec7-25813c8be330,87.28168,,,7.73222,,,,,,,f76c9b9b-ed63-4255-aa07-58c7d6ec9503,2026-03-24,17:06:22.35,2026-03-24T13:06:22.3582720-04:00,2026-03-24T17:06:22.3582720Z,,v3,471479,3904,9132,"Lethert, Teige",1000133703,Right,VCU_RAM,f41702be-2113-481b-ad72-a4e240dc490e,54.37404,-128.38737,13.3422,5.56537,-1.75436,-8.07032,-1.84921,2.30776,-4.3579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2026-03-24,13:06:36.39,1,2,"Gotschall, Hunter",10148290,Right,VCU_RAM,"Israel, Jayden",1000308312,Right,NOR_SPA,Undefined,1,Top,0,1,0,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,88.47339,-0.486821,-2.719313,2115.779768,208.480473,1:00,5.53795,1.78678,6.20291,-17.02355,18.42225,9.35938,3.66945,0.0548,80.41008,-3.759251,-1.032371,0.428503,76.16401,17.280418,-173.333453,1926.787574,-109.58052,14.02371,-9.59551,159.50091,47.9622,-175.735577,1.766219,-5.67201,10.0506,-1.5871,50,5.49278,5.72826,-128.42894,-1.54947,-9.42343,27.907,-15.47616,VCU_RAM,NOR_SPA,TheDiamond,D1,A10,20260324-TheDiamond-1,d1550ac0-27a3-11f1-bec7-25813c8be330,87.9631,16.44965,,8.06331,,,,1.76274,3.6952,0.03888,f76c9b9b-ed63-4255-aa07-58c7d6ec9503,2026-03-24,17:06:36.39,2026-03-24T13:06:36.3985408-04:00,2026-03-24T17:06:36.3985408Z,LineDrive,v3,471479,3904,9132,"Lethert, Teige",1000133703,Right,VCU_RAM,07aba1c0-48de-4eee-ab7b-6ad0f11ff73d,54.29517,-129.35889,13.9535,5.53582,-1.03375,-7.73808,-1.78322,6.04228,-4.71171,38.302549,1.62505,-104.84014,7.88377,,,,,,,4.06886,30.26349,-18.54319,,,,,,,-0.09258,-11.33709,2.68122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2026-03-24,13:06:56.15,1,3,"Gotschall, Hunter",10148290,Right,VCU_RAM,"Israel, Jayden",1000308312,Right,NOR_SPA,Undefined,1,Top,0,1,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,88.90159,-0.685939,-0.908041,1930.171869,202.283182,12:45,5.56443,1.79779,6.10227,-16.42694,18.58619,7.16607,3.56106,1.55513,81.23429,-3.831741,0.383102,0.425879,,,,,,,,,,,,-3.92516,10.09438,-1.73154,50,5.50284,1.74879,-129.17701,-1.99138,-6.6368,26.73782,-15.10606,VCU_RAM,NOR_SPA,TheDiamond,D1,A10,20260324-TheDiamond-1,dd1cca00-27a3-11f1-bec7-25813c8be330,88.50496,,,7.66731,,,,,,,f76c9b9b-ed63-4255-aa07-58c7d6ec9503,2026-03-24,17:06:56.15,2026-03-24T13:06:56.1560576-04:00,2026-03-24T17:06:56.1560576Z,,v3,471479,3904,9132,"Lethert, Teige",1000133703,Right,VCU_RAM,2a63778f-dab8-4d93-91eb-c046a31e95a2,54.39411,-130.08335,13.36891,5.56167,-1.47933,-7.55303,-1.79463,1.97376,-3.3184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2026-03-24,13:07:11.78,1,4,"Gotschall, Hunter",10148290,Right,VCU_RAM,"Israel, Jayden",1000308312,Right,NOR_SPA,Undefined,1,Top,0,2,1,Fastball,Four-Seam,InPlay,Undefined,FlyBall,Out,1,0,,87.93193,-2.1254,-3.063413,1993.758994,196.828598,12:30,5.54929,1.67175,6.2193,-15.07536,20.65958,5.90469,2.32808,-0.66567,80.44908,-5.027944,-1.999522,0.430247,95.15794,37.446033,20.646016,3193.704375,102.11552,83.56409,40.89491,319.95744,275.80748,23.764596,5.819653,-3.93209,11.67753,-1.44531,50,5.38241,6.59894,-127.5925,-5.12556,-6.48515,26.13453,-12.91444,VCU_RAM,NOR_SPA,TheDiamond,D1,A10,20260324-TheDiamond-1,e65f6500-27a3-11f1-bec7-25813c8be330,87.60648,115.28709,,7.48285,,,,1.93859,2.41951,0.65442,f76c9b9b-ed63-4255-aa07-58c7d6ec9503,2026-03-24,17:07:11.78,2026-03-24T13:07:11.7837824-04:00,2026-03-24T17:07:11.7837824Z,FlyBall,v3,471479,3904,9132,"Lethert, Teige",1000133703,Right,VCU_RAM,ab0dc0b7-d9d0-40ee-8dca-299bf63fd7aa,54.27952,-128.46607,13.06727,5.54653,-4.69388,-6.45722,-1.6695,6.81571,-3.24257,186.3265,1.94398,103.60095,-26.24415,6.59179,-1.14494,0.12133,-0.00561,-5E-05,1E-05,2.41796,84.8605,-16.68739,-0.19965,0.4046,-0.14757,0.03153,-0.00357,0.00016,0.65634,39.03658,-7.55385,1.65966,-0.23685,0.01464,0.00086,-0.00016,1E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2026-03-24,13:07:47.73,2,1,"Gotschall, Hunter",10148290,Right,VCU_RAM,"Ealey, Thomas",10137346,Left,NOR_SPA,Undefined,1,Top,1,0,0,Slider,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,78.66579,0.040934,-0.52533,2352.161649,86.788821,9:00,5.29309,2.25328,5.31345,-45.62857,0.59181,-15.51895,1.52913,0.46697,72.25602,-8.260283,-3.284628,0.489315,,,,,,,,,,,,7.70056,0.65701,-2.19376,50,5.26349,1.65291,-114.2253,-1.47187,10.13339,21.82161,-31.30947,VCU_RAM,NOR_SPA,TheDiamond,D1,A10,20260324-TheDiamond-1,fbe0c400-27a3-11f1-bec7-25813c8be330,77.0311,,,6.40977,,,,,,,f76c9b9b-ed63-4255-aa07-58c7d6ec9503,2026-03-24,17:07:47.73,2026-03-24T13:07:47.7365760-04:00,2026-03-24T17:07:47.7365760Z,,v3,471479,3904,9132,"Lethert, Teige",1000133703,Right,VCU_RAM,eba1dc8a-1fa5-4847-8b1b-215a5351b2eb,55.18686,-115.21194,10.9108,5.29804,-0.05625,-15.65473,-2.25814,1.19474,5.06669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2026-03-24,13:08:01.09,2,2,"Gotschall, Hunter",10148290,Right,VCU_RAM,"Ealey, Thomas",10137346,Left,NOR_SPA,Undefined,1,Top,1,0,1,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,87.63456,-0.969911,-3.1389,1989.086666,190.589925,12:15,5.51091,1.77449,6.2326,-16.77391,19.3567,3.39551,3.21689,-0.84116,79.70762,-4.197245,-2.52718,0.432622,68.90396,74.807471,172.587309,4510.802246,,,,,13.98775,,,-2.68835,10.69256,-1.5418,50,5.43007,6.83865,-127.13914,-2.59064,-4.37704,27.35235,-14.76481,VCU_RAM,NOR_SPA,TheDiamond,D1,A10,20260324-TheDiamond-1,03c862e0-27a4-11f1-bec7-25813c8be330,87.1255,47.91144,,7.92694,,,,1.27363,3.35189,0.86047,f76c9b9b-ed63-4255-aa07-58c7d6ec9503,2026-03-24,17:08:01.09,2026-03-24T13:08:01.0910720-04:00,2026-03-24T17:08:01.0910720Z,,v3,471479,3904,9132,"Lethert, Teige",1000133703,Right,VCU_RAM,6749a37a-c802-4112-a181-f775976c08a5,54.26481,-128.05337,13.67617,5.50841,-2.09714,-7.3824,-1.77282,6.98494,-2.18852,349.431003,1.27363,-26.26233,-4.27636,2.47354,-1.5987,3.7684,-7.7058,8.16664,-3.29094,3.35189,97.52712,-30.35638,4.01568,-1.12542,1.50895,-2.90434,2.98438,-1.14462,0.86047,3.41691,-5.06209,1.6785,-0.82457,1.76401,-3.57745,3.77721,-1.51365,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Undefined,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2026-03-24,13:08:21.94,2,3,"Gotschall, Hunter",10148290,Right,VCU_RAM,"Ealey, Thomas",10137346,Left,NOR_SPA,Undefined,1,Top,1,0,2,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,82.6872,0.663048,-1.113721,1544.24638,221.306448,1:30,5.35064,2.0497,5.86134,-33.72927,7.33894,5.26835,3.15599,1.45395,75.33074,-5.607463,-0.168477,0.461237,,,,,,,,,,,,-3.00559,3.97725,-1.96242,50,5.38495,2.12303,-120.04167,0.30534,-4.36426,24.29465,-26.39888,VCU_RAM,NOR_SPA,TheDiamond,D1,A10,20260324-TheDiamond-1,1032a3b0-27a4-11f1-bec7-25813c8be330,81.7203,,,7.35645,,,,,,,f76c9b9b-ed63-4255-aa07-58c7d6ec9503,2026-03-24,17:08:21.94,2026-03-24T13:08:21.9419136-04:00,2026-03-24T17:08:21.9419136Z,,v3,471479,3904,9132,"Lethert, Teige",1000133703,Right,VCU_RAM,e3dbac7d-3aaf-4701-acca-e88ea4e423ec,54.63492,-120.97608,12.14732,5.35368,1.32068,-13.19944,-2.0473,2.29089,-2.18213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2026-03-24,13:08:36.44,2,4,"Gotschall, Hunter",10148290,Right,VCU_RAM,"Ealey, Thomas",10137346,Left,NOR_SPA,Undefined,1,Top,1,1,2,ChangeUp,Changeup,InPlay,Undefined,FlyBall,Out,1,0,,82.19737,0.338279,-1.697932,1533.56115,235.204548,1:45,5.36696,2.00935,5.84741,-35.0349,6.92233,7.81705,2.76188,1.08251,74.3094,-6.184916,-0.295879,0.466203,85.01569,22.400675,-4.621695,2914.842708,109.00757,41.9726,-14.74103,290.53841,284.78592,-12.209294,4.157429,-4.55051,3.84882,-1.87593,50,5.3741,3.22729,-119.22141,-0.41155,-6.45382,26.04532,-26.71542,VCU_RAM,NOR_SPA,TheDiamond,D1,A10,20260324-TheDiamond-1,18e00390-27a4-11f1-bec7-25813c8be330,80.84989,50.97036,,7.88797,,,,1.91492,2.86405,-1.08886,f76c9b9b-ed63-4255-aa07-58c7d6ec9503,2026-03-24,17:08:36.44,2026-03-24T13:08:36.4419072-04:00,2026-03-24T17:08:36.4419072Z,LineDrive,v3,471479,3904,9132,"Lethert, Teige",1000133703,Right,VCU_RAM,4658ea55-4a9d-4e8d-8013-ab3eb910ea82,54.64934,-120.23282,13.02266,5.36994,0.62588,-13.35771,-2.00612,3.47791,-3.22691,160.494115,1.91427,114.92409,-23.12384,5.33796,-1.10131,0.21845,-0.03907,0.00483,-0.00027,2.86545,47.47705,-10.6952,-1.15871,0.54362,-0.16421,0.03504,-0.00412,0.00019,-1.08906,-9.28271,-3.38087,1.12169,-0.27878,0.05201,-0.00698,0.00061,-3E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2026-03-24,13:09:10.06,3,1,"Gotschall, Hunter",10148290,Right,VCU_RAM,"Journette, Justin",10074731,Right,NOR_SPA,Undefined,1,Top,2,0,0,Fastball,Four-Seam,InPlay,Undefined,Popup,Out,1,0,,88.26095,-1.250858,-2.291553,2090.581276,211.09785,1:00,5.4903,1.91068,6.14661,-17.01521,18.53525,10.49296,2.91543,0.66651,80.58382,-4.507197,-0.400946,0.429135,95.94434,81.703345,0.778985,,,,,,11.35921,,,-6.12406,10.31075,-1.74177,50,5.38629,4.71703,-128.18529,-3.26931,-10.17424,26.86814,-15.04416,VCU_RAM,NOR_SPA,TheDiamond,D1,A10,20260324-TheDiamond-1,2cddf6e0-27a4-11f1-bec7-25813c8be330,87.83352,119.67974,,7.67713,,,,3.65633,3.0888,-0.68375,f76c9b9b-ed63-4255-aa07-58c7d6ec9503,2026-03-24,17:09:10.06,2026-03-24T13:09:10.0690432-04:00,2026-03-24T17:09:10.0690432Z,,v3,471479,3904,9132,"Lethert, Teige",1000133703,Right,VCU_RAM,dce803e4-75f9-427d-87fe-498291f36edb,54.35257,-129.09438,13.43407,5.4883,-2.76028,-7.52208,-1.9072,5.06128,-5.08712,,3.65636,20.29643,-17.4007,4.84984,2.12753,-5.48114,5.06208,-2.3025,0.41316,3.0888,139.24594,-35.35071,5.27792,-1.41466,0.85384,-0.64293,0.30623,-0.06235,-0.68376,0.27792,3.73618,-1.11008,-0.58746,1.44685,-1.33353,0.6074,-0.1093,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Undefined,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2026-03-24,13:11:40.37,1,1,"Crocker, Myles",10031149,Left,NOR_SPA,"Flores, Nick",1000072078,Right,VCU_RAM,Undefined,1,Bottom,0,0,0,Fastball,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,81.67194,0.311264,2.51329,1750.075628,145.86686,10:45,5.81161,-2.06814,5.20109,-27.59982,15.98607,-9.77788,3.80466,-0.51763,73.65311,-4.836442,0.783104,0.475165,,,,,,,,,,,,5.63083,8.31579,1.8429,50,5.82031,-4.76758,-118.22494,-0.25635,7.87118,25.1335,-20.54959,VCU_RAM,NOR_SPA,TheDiamond,D1,A10,20260324-TheDiamond-1,8678cea0-27a4-11f1-bec7-25813c8be330,79.32497,,,8.01884,,,,,,,f76c9b9b-ed63-4255-aa07-58c7d6ec9503,2026-03-24,17:11:40.37,2026-03-24T13:11:40.3717632-04:00,2026-03-24T17:11:40.3717632Z,,v3,471479,3904,9132,"Burke, Brendan",1000069375,Right,NOR_SPA,175f3dc9-bd11-4c45-8ce8-3f632e176e3a,55.2928,-119.34484,12.56675,5.81134,0.65929,-10.2748,2.06315,-5.1183,3.93559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
