PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,SpinAxis3dVectorX,SpinAxis3dVectorY,SpinAxis3dVectorZ,SpinAxis3dSeamOrientationRotationX,SpinAxis3dSeamOrientationRotationY,SpinAxis3dSeamOrientationRotationZ,SpinAxis3dSeamOrientationBallAngleHorizontalAmb1,SpinAxis3dSeamOrientationBallAngleVerticalAmb1,SpinAxis3dSeamOrientationBallXAmb1,SpinAxis3dSeamOrientationBallYAmb1,SpinAxis3dSeamOrientationBallZAmb1,SpinAxis3dSeamOrientationBallAngleHorizontalAmb2,SpinAxis3dSeamOrientationBallAngleVerticalAmb2,SpinAxis3dSeamOrientationBallXAmb2,SpinAxis3dSeamOrientationBallYAmb2,SpinAxis3dSeamOrientationBallZAmb2,SpinAxis3dSeamOrientationBallAngleHorizontalAmb3,SpinAxis3dSeamOrientationBallAngleVerticalAmb3,SpinAxis3dSeamOrientationBallXAmb3,SpinAxis3dSeamOrientationBallYAmb3,SpinAxis3dSeamOrientationBallZAmb3,SpinAxis3dSeamOrientationBallAngleHorizontalAmb4,SpinAxis3dSeamOrientationBallAngleVerticalAmb4,SpinAxis3dSeamOrientationBallXAmb4,SpinAxis3dSeamOrientationBallYAmb4,SpinAxis3dSeamOrientationBallZAmb4
1,2026-03-24,16:03:02.98,1,1,"Bryan, Drew",813886,Right,DUK_BLU,"Burress, Braden",831271,Right,ECU_PIR,Undefined,1,Top,0,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,92.40939,-1.475499,-1.651368,2053.743548,212.072002,1:00,5.75887,1.39896,5.9672,-14.92178,18.39454,10.72505,3.14651,0.76122,82.66719,-4.373897,0.275691,0.415432,,,,,,,,,,,,-6.00229,10.26142,-1.27373,50,5.63363,3.37168,-133.86864,-3.84784,-10.65776,34.6968,-13.95368,DUK_BLU,ECU_PIR,JackCoombs,D1,ACC,20260324-JackCoombs-1,775462f0-27bc-11f1-8aab-6dbc42376039,90.73072,,,9.7422,,,,,,,6fbc5e0d-3127-44e1-bbde-2f651b6f2f9c,2026-03-24,20:03:02.98,2026-03-24T16:03:02.9893120-04:00,2026-03-24T20:03:02.9893120Z,,v3,471284,471285,689fdc17be3247a4ad29fff518093fc1,"Strand, Matthew",1000068590,Right,DUK_BLU,48c50be6-7ee9-4e42-8988-e3853d5a91ed,54.52567,-135.03653,17.3484,5.75524,-3.37816,-6.97684,-1.39326,3.73041,-5.32888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2026-03-24,16:03:17.96,1,2,"Bryan, Drew",813886,Right,DUK_BLU,"Burress, Braden",831271,Right,ECU_PIR,Undefined,1,Top,0,1,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,90.98045,-1.543375,-1.922832,1961.635383,205.690148,12:45,5.89849,1.35104,5.84272,-15.42091,19.37371,8.63914,3.17796,0.28336,80.82895,-4.547642,-0.374643,0.424549,,,,,,,,,,,,-5.02988,10.7767,-1.19922,50,5.76385,4.01865,-131.61705,-3.95113,-8.57528,35.2445,-13.80121,DUK_BLU,ECU_PIR,JackCoombs,D1,ACC,20260324-JackCoombs-1,804bc420-27bc-11f1-8aab-6dbc42376039,88.78239,,,10.1515,,,,,,,6fbc5e0d-3127-44e1-bbde-2f651b6f2f9c,2026-03-24,20:03:17.96,2026-03-24T16:03:17.9604480-04:00,2026-03-24T20:03:17.9604480Z,,v3,471284,471285,689fdc17be3247a4ad29fff518093fc1,"Strand, Matthew",1000068590,Right,DUK_BLU,3eb69ec0-9f9a-4b8c-8a57-f2c83b8fe4d2,54.64752,-132.85573,17.62225,5.89419,-3.46608,-6.90061,-1.34575,4.32003,-4.28764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2026-03-24,16:03:33.08,1,3,"Bryan, Drew",813886,Right,DUK_BLU,"Burress, Braden",831271,Right,ECU_PIR,Undefined,1,Top,0,1,1,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,82.87848,-2.441102,-2.316827,1366.208592,218.849587,1:15,5.87121,1.23741,6.21702,-26.4569,14.73572,10.56355,1.41063,-0.02141,74.34406,-7.458479,-0.408994,0.461935,,,,,,,,,,,,-6.26729,8.95063,-1.06889,50,5.67525,4.44718,-119.99171,-5.85351,-8.91224,28.55308,-19.44601,DUK_BLU,ECU_PIR,JackCoombs,D1,ACC,20260324-JackCoombs-1,8956ad50-27bc-11f1-8aab-6dbc42376039,81.59677,,,8.53443,,,,,,,6fbc5e0d-3127-44e1-bbde-2f651b6f2f9c,2026-03-24,20:03:33.08,2026-03-24T16:03:33.0868224-04:00,2026-03-24T20:03:33.0868224Z,,v3,471284,471285,689fdc17be3247a4ad29fff518093fc1,"Strand, Matthew",1000068590,Right,DUK_BLU,b4dce1cf-5fc1-4881-9915-c651bd53bb71,54.27703,-121.00519,14.27654,5.87076,-5.16328,-9.72301,-1.23235,4.76351,-4.45612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2026-03-24,16:03:48.32,1,4,"Bryan, Drew",813886,Right,DUK_BLU,"Burress, Braden",831271,Right,ECU_PIR,Undefined,1,Top,0,2,1,Fastball,Four-Seam,InPlay,Undefined,FlyBall,Triple,0,0,,90.89286,-2.152503,-2.061692,2059.813364,214.907405,1:15,5.83464,1.42617,6.08566,-16.03674,18.33741,11.85753,2.50477,0.50624,81.25167,-5.262423,0.073311,0.421976,97.70731,29.484494,-20.603211,3028.360124,102.13256,59.18414,-40.85137,363.14569,357.58918,-25.09914,5.166776,-6.88603,10.61402,-1.27345,50,5.66018,4.24314,-131.6619,-5.3863,-11.7865,34.43676,-14.00655,DUK_BLU,ECU_PIR,JackCoombs,D1,ACC,20260324-JackCoombs-1,926c6bf0-27bc-11f1-8aab-6dbc42376039,89.32372,86.53481,,9.64119,,,,2.04604,2.51079,-0.48395,6fbc5e0d-3127-44e1-bbde-2f651b6f2f9c,2026-03-24,20:03:48.32,2026-03-24T16:03:48.3299840-04:00,2026-03-24T20:03:48.3299840Z,FlyBall,v3,471284,471285,689fdc17be3247a4ad29fff518093fc1,"Strand, Matthew",1000068590,Right,DUK_BLU,2a4dd60b-5ca2-402f-bf0e-7cbeface0b45,54.41075,-132.81054,17.21838,5.83205,-4.91911,-7.00327,-1.42154,4.63628,-5.89325,167.485656,2.04679,116.7533,-24.89127,6.08895,-1.34739,0.28067,-0.04766,0.00513,-0.00024,2.51271,70.48782,-15.69494,0.00873,0.44365,-0.21243,0.05094,-0.00607,0.00029,-0.48397,-43.89709,5.99233,-1.2671,0.24966,-0.05152,0.00962,-0.00115,6E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2026-03-24,16:04:33.44,2,1,"Bryan, Drew",813886,Right,DUK_BLU,"Lenahan, Grady",834864,Right,ECU_PIR,Undefined,1,Top,0,0,0,Cutter,Slider,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,85.79007,-1.148602,-2.511854,2258.030481,191.903479,12:30,5.69286,1.54491,5.9754,-30.87443,7.44508,1.2865,2.05406,-0.6779,77.81106,-6.897797,-2.280709,0.445534,,,,,,,,,,,,-1.4476,4.59173,-1.34686,50,5.58505,5.40337,-124.37039,-3.49813,-2.23924,27.83383,-25.07133,DUK_BLU,ECU_PIR,JackCoombs,D1,ACC,20260324-JackCoombs-1,ad4c9c10-27bc-11f1-8aab-6dbc42376039,84.60051,,,7.979,,,,,,,6fbc5e0d-3127-44e1-bbde-2f651b6f2f9c,2026-03-24,20:04:33.44,2026-03-24T16:04:33.4435328-04:00,2026-03-24T20:04:33.4435328Z,,v3,471284,471285,689fdc17be3247a4ad29fff518093fc1,"Strand, Matthew",1000068590,Right,DUK_BLU,c6f4af8a-5277-469d-adfb-378c5f8f0a91,54.52012,-125.3779,13.91691,5.69525,-2.59061,-12.53566,-1.54391,5.48442,-1.11962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2026-03-24,16:04:51.50,2,2,"Bryan, Drew",813886,Right,DUK_BLU,"Lenahan, Grady",834864,Right,ECU_PIR,Undefined,1,Top,0,0,1,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,80.26846,-0.808417,-2.229767,2365.457012,12.584326,6:30,5.85686,1.47335,5.47293,-48.02168,-3.42008,-1.1074,1.09793,-0.70656,73.22236,-9.550516,-2.427319,0.48067,,,,,,,,,,,,-0.14626,-1.03421,-1.2766,50,5.75307,4.57465,-116.35554,-3.30352,-0.19787,24.53131,-33.5731,DUK_BLU,ECU_PIR,JackCoombs,D1,ACC,20260324-JackCoombs-1,b812f0e0-27bc-11f1-8aab-6dbc42376039,78.41653,,,7.0461,,,,,,,6fbc5e0d-3127-44e1-bbde-2f651b6f2f9c,2026-03-24,20:04:51.50,2026-03-24T16:04:51.5061248-04:00,2026-03-24T20:04:51.5061248Z,,v3,471284,471285,689fdc17be3247a4ad29fff518093fc1,"Strand, Matthew",1000068590,Right,DUK_BLU,7ea65c9b-3ba2-4d4a-a8ca-a1d7ac828bea,55.02519,-117.41022,12.26566,5.86407,-1.86011,-16.78655,-1.47346,4.58316,-0.09894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2026-03-24,16:05:08.15,2,3,"Bryan, Drew",813886,Right,DUK_BLU,"Lenahan, Grady",834864,Right,ECU_PIR,Undefined,1,Top,0,1,1,Cutter,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,83.89775,-1.154323,-0.388939,2237.932496,223.184509,1:30,5.65881,1.48634,5.78035,-37.58293,3.105,1.46874,1.45273,1.24686,75.55778,-8.109023,-0.125337,0.459097,,,,,,,,,,,,-0.88311,2.42256,-1.45516,50,5.54126,0.76548,-121.59749,-3.71379,-1.29191,28.93522,-28.63,DUK_BLU,ECU_PIR,JackCoombs,D1,ACC,20260324-JackCoombs-1,c1f52740-27bc-11f1-8aab-6dbc42376039,82.10129,,,8.33997,,,,,,,6fbc5e0d-3127-44e1-bbde-2f651b6f2f9c,2026-03-24,20:05:08.15,2026-03-24T16:05:08.1561088-04:00,2026-03-24T20:05:08.1561088Z,,v3,471284,471285,689fdc17be3247a4ad29fff518093fc1,"Strand, Matthew",1000068590,Right,DUK_BLU,8b968ac6-9338-41a7-844e-ec1e6af02bd9,54.71501,-122.71434,14.46761,5.66328,-2.60872,-14.315,-1.48567,0.81535,-0.64595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2026-03-24,16:05:27.14,2,4,"Bryan, Drew",813886,Right,DUK_BLU,"Lenahan, Grady",834864,Right,ECU_PIR,Undefined,1,Top,0,2,1,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,92.67206,-2.275963,-0.961264,2100.172883,204.969091,12:45,5.72344,1.39281,6.14911,-13.5528,18.96855,8.30552,2.48969,1.19667,83.93766,-4.904738,0.536699,0.410446,,,,,,,,,,,,-4.67362,10.92331,-1.32422,50,5.54353,1.91939,-134.51481,-5.71287,-8.46363,32.34476,-12.39268,DUK_BLU,ECU_PIR,JackCoombs,D1,ACC,20260324-JackCoombs-1,cd781550-27bc-11f1-8aab-6dbc42376039,91.83294,,,8.7344,,,,,,,6fbc5e0d-3127-44e1-bbde-2f651b6f2f9c,2026-03-24,20:05:27.14,2026-03-24T16:05:27.1427072-04:00,2026-03-24T20:05:27.1427072Z,,v3,471284,471285,689fdc17be3247a4ad29fff518093fc1,"Strand, Matthew",1000068590,Right,DUK_BLU,3b46b5e5-fd1c-4ae8-a8c2-e8f5581ed9f0,54.35032,-135.55684,16.17238,5.72115,-5.31363,-6.19634,-1.39045,2.19205,-4.23181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2026-03-24,16:05:46.58,2,5,"Bryan, Drew",813886,Right,DUK_BLU,"Lenahan, Grady",834864,Right,ECU_PIR,Undefined,1,Top,0,2,2,Fastball,Four-Seam,InPlay,Undefined,GroundBall,FieldersChoice,1,0,,93.09026,-1.611876,-1.631474,2212.781341,215.436017,1:15,5.85805,1.13987,5.98863,-14.57457,17.99855,11.9691,3.14865,0.62487,83.8644,-4.430081,0.52015,0.410772,77.57837,-8.296864,-42.379652,,,,,23.04148,20.70124,-40.290974,0.190032,-6.68209,10.10922,-1.01782,50,5.72299,3.3199,-134.99841,-4.20655,-12.14417,33.54955,-13.80132,DUK_BLU,ECU_PIR,JackCoombs,D1,ACC,20260324-JackCoombs-1,d8d8d560-27bc-11f1-8aab-6dbc42376039,91.75998,3.13008,,9.22586,,,,1.7199,3.13008,-0.43253,6fbc5e0d-3127-44e1-bbde-2f651b6f2f9c,2026-03-24,20:05:46.58,2026-03-24T16:05:46.5804288-04:00,2026-03-24T20:05:46.5804288Z,GroundBall,v3,471284,471285,689fdc17be3247a4ad29fff518093fc1,"Strand, Matthew",1000068590,Right,DUK_BLU,18587ffe-4ea9-44fb-8504-2278dd782590,54.50782,-136.11408,16.77477,5.85525,-3.7476,-6.90066,-1.13494,3.72375,-6.07208,180,1.71178,83.43552,,,,,,,,3.13168,-16.4713,,,,,,,,-0.42512,-76.13278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2026-03-24,16:08:50.54,3,1,"Bryan, Drew",813886,Right,DUK_BLU,"Herring, Jack",801937,Left,ECU_PIR,Undefined,1,Top,1,0,0,ChangeUp,Changeup,BallCalled,Undefined,Undefined,StolenBase,0,0,,82.19348,1.118297,-1.3358,1533.603007,248.74785,2:15,5.83314,1.33999,6.30128,-32.65151,9.12288,19.23934,4.1429,1.71235,73.26949,-5.071072,2.14391,0.465186,,,,,,,,,,,,-10.37103,4.82138,-1.25018,50,5.90008,2.03015,-119.14603,1.38263,-14.48838,28.89512,-25.43858,DUK_BLU,ECU_PIR,JackCoombs,D1,ACC,20260324-JackCoombs-1,4689e360-27bd-11f1-8aab-6dbc42376039,81.02661,,,8.92399,,,,,,,6fbc5e0d-3127-44e1-bbde-2f651b6f2f9c,2026-03-24,20:08:50.54,2026-03-24T16:08:50.5410000-04:00,2026-03-24T20:08:50.5410000Z,,v3,471284,471285,689fdc17be3247a4ad29fff518093fc1,"Strand, Matthew",1000068590,Right,DUK_BLU,9c5205cc-810b-4553-a713-6dfd7d1fc8d7,54.19247,-120.15847,14.44756,5.83601,2.27397,-12.71929,-1.33021,2.53781,-7.24419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.02375,2.014481,0.716288,1.298193,-0.17055,3.99897,-1.77322,1.12764,5.63505,-0.50123,127.2786,1.6311,1.32931,1.27771,110.2623,-10.29891,5.69254,14.52429,-13.65164,-0.5052,1.22767,0.14617,High,High,High,,,High,Medium,Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
