PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,SpinAxis3dVectorX,SpinAxis3dVectorY,SpinAxis3dVectorZ,SpinAxis3dSeamOrientationRotationX,SpinAxis3dSeamOrientationRotationY,SpinAxis3dSeamOrientationRotationZ,SpinAxis3dSeamOrientationBallAngleHorizontalAmb1,SpinAxis3dSeamOrientationBallAngleVerticalAmb1,SpinAxis3dSeamOrientationBallXAmb1,SpinAxis3dSeamOrientationBallYAmb1,SpinAxis3dSeamOrientationBallZAmb1,SpinAxis3dSeamOrientationBallAngleHorizontalAmb2,SpinAxis3dSeamOrientationBallAngleVerticalAmb2,SpinAxis3dSeamOrientationBallXAmb2,SpinAxis3dSeamOrientationBallYAmb2,SpinAxis3dSeamOrientationBallZAmb2,SpinAxis3dSeamOrientationBallAngleHorizontalAmb3,SpinAxis3dSeamOrientationBallAngleVerticalAmb3,SpinAxis3dSeamOrientationBallXAmb3,SpinAxis3dSeamOrientationBallYAmb3,SpinAxis3dSeamOrientationBallZAmb3,SpinAxis3dSeamOrientationBallAngleHorizontalAmb4,SpinAxis3dSeamOrientationBallAngleVerticalAmb4,SpinAxis3dSeamOrientationBallXAmb4,SpinAxis3dSeamOrientationBallYAmb4,SpinAxis3dSeamOrientationBallZAmb4
1,2026-03-27,14:05:50.83,1,1,"Barrett, Gabriel",811644,Right,SAN_DON,"Knowles, Payton",824283,Left,SEA_RED,Undefined,1,Top,0,0,0,Fastball,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,91.96635,-1.836454,-3.07207,2197.042236,231.918351,1:45,5.11888,2.02531,5.27929,-19.86462,14.23733,16.67682,1.73569,0.52708,83.47249,-5.545303,-0.11645,0.420302,,,,,,,,,,,,-9.1976,7.99831,-1.75732,50,4.93689,6.34909,-133.16005,-4.98247,-16.41714,30.16577,-17.89753,SAN_DON,SEA_RED,BenedettiDiamond,D1,WCC,20260327-BenedettiDiamond-1,bc94bb60-2a20-11f1-94e4-d1682d7879f1,89.6795,,,8.49385,,,,,,,e40f94e5-7b7f-4962-a30e-5ea2a73e1174,2026-03-27,21:05:50.83,2026-03-27T14:05:50.8380000-07:00,2026-03-27T21:05:50.8380000Z,,v3,471434,4504,453940dc0acf4c738a1b7a4629e5d128,"Ramppen, Zack",811256,Right,SAN_DON,4b7cb120-2f62-480c-a5df-bc0786f24170,55.21759,-134.33683,15.08288,5.11764,-4.28428,-8.94876,-2.01749,6.98953,-8.20857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2026-03-27,14:06:04.63,1,2,"Barrett, Gabriel",811644,Right,SAN_DON,"Knowles, Payton",824283,Left,SEA_RED,Undefined,1,Top,0,0,1,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,92.57911,-1.653023,-4.29415,2113.71527,239.053808,2:00,4.98492,2.07499,5.63011,-22.02296,11.1769,16.78284,1.60256,-0.5406,84.21706,-5.759303,-1.306173,0.414705,,,,,,,,,,,,-9.70064,6.47126,-1.71966,50,4.82986,9.28946,-134.00147,-4.6557,-17.57586,29.915,-20.44927,SAN_DON,SEA_RED,BenedettiDiamond,D1,WCC,20260327-BenedettiDiamond-1,c4cceb40-2a20-11f1-94e4-d1682d7879f1,90.88969,,,8.36205,,,,,,,e40f94e5-7b7f-4962-a30e-5ea2a73e1174,2026-03-27,21:06:04.63,2026-03-27T14:06:04.6390000-07:00,2026-03-27T21:06:04.6390000Z,,v3,471434,4504,453940dc0acf4c738a1b7a4629e5d128,"Ramppen, Zack",811256,Right,SAN_DON,d5a8ab6c-a155-4a91-a81f-3afdfce64d79,54.86769,-135.08378,14.9575,4.98491,-3.91585,-10.22464,-2.06725,9.92534,-8.78793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2026-03-27,14:06:19.73,1,3,"Barrett, Gabriel",811644,Right,SAN_DON,"Knowles, Payton",824283,Left,SEA_RED,Undefined,1,Top,0,1,1,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,92.68987,-0.481036,-1.891924,2000.12632,245.674701,2:15,5.05491,2.16281,5.53839,-24.65049,8.52473,16.38387,2.55086,1.7592,84.13809,-5.059305,1.029602,0.414551,,,,,,,,,,,,-8.8143,4.78343,-2.00978,50,4.99701,3.67955,-134.45374,-2.04026,-16.0187,31.11624,-23.48089,SAN_DON,SEA_RED,BenedettiDiamond,D1,WCC,20260327-BenedettiDiamond-1,cdc9cab0-2a20-11f1-94e4-d1682d7879f1,90.9235,,,8.55178,,,,,,,e40f94e5-7b7f-4962-a30e-5ea2a73e1174,2026-03-27,21:06:19.73,2026-03-27T14:06:19.7380000-07:00,2026-03-27T21:06:19.7380000Z,,v3,471434,4504,453940dc0acf4c738a1b7a4629e5d128,"Ramppen, Zack",811256,Right,SAN_DON,95e0f6bd-d026-4a37-afe3-f7b5eae679d8,54.95926,-135.59659,15.55812,5.05611,-1.17784,-11.74044,-2.15573,4.26789,-8.00935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2026-03-27,14:06:37.60,1,4,"Barrett, Gabriel",811644,Right,SAN_DON,"Knowles, Payton",824283,Left,SEA_RED,Undefined,1,Top,0,2,1,Fastball,Sinker,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,92.24359,-0.369991,-3.280995,1949.792642,238.066941,2:00,5.14661,2.08678,5.50475,-22.08521,11.64257,16.77481,2.95958,0.41283,83.28739,-4.502978,-0.297107,0.417989,73.80782,27.472183,-165.906196,2864.599086,,,,,27.49978,,,-9.458,6.3274,-1.81167,50,5.0997,6.87948,-133.60221,-1.6486,-16.91055,31.68129,-20.86088,SAN_DON,SEA_RED,BenedettiDiamond,D1,WCC,20260327-BenedettiDiamond-1,d8748130-2a20-11f1-94e4-d1682d7879f1,90.17563,17.05447,,8.9562,,,,2.93204,3.12594,-0.44539,e40f94e5-7b7f-4962-a30e-5ea2a73e1174,2026-03-27,21:06:37.60,2026-03-27T14:06:37.6060000-07:00,2026-03-27T21:06:37.6060000Z,,v3,471434,4504,453940dc0acf4c738a1b7a4629e5d128,"Ramppen, Zack",811256,Right,SAN_DON,a7812b54-bfcb-4774-94b1-e82993e47af6,54.99249,-134.78088,15.84065,5.1466,-0.87249,-10.43044,-2.07932,7.50862,-8.45528,295.093876,2.92972,-93.05802,8.99979,,,,,,,3.1291,49.80869,-21.24593,,,,,,,-0.44514,-23.39828,0.44727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Undefined,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2026-03-27,14:06:56.64,1,5,"Barrett, Gabriel",811644,Right,SAN_DON,"Knowles, Payton",824283,Left,SEA_RED,Undefined,1,Top,0,2,2,Fastball,Sinker,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,94.03431,-1.843434,-2.717031,2114.520176,229.63972,1:45,5.13091,1.8522,5.73458,-16.99308,14.96139,16.35276,1.99565,0.68287,85.55605,-5.056156,0.206715,0.406853,71.24456,33.015068,-128.181478,3991.064794,,,,,27.34445,,,-9.14733,8.47335,-1.63613,50,4.96691,5.73487,-136.36491,-4.95183,-17.1496,31.19943,-16.28807,SAN_DON,SEA_RED,BenedettiDiamond,D1,WCC,20260327-BenedettiDiamond-1,e3d0d470-2a20-11f1-94e4-d1682d7879f1,92.64395,17.96371,,8.47826,,,,2.09908,2.18348,-0.69827,e40f94e5-7b7f-4962-a30e-5ea2a73e1174,2026-03-27,21:06:56.64,2026-03-27T14:06:56.6490000-07:00,2026-03-27T21:06:56.6490000Z,,v3,471434,4504,453940dc0acf4c738a1b7a4629e5d128,"Ramppen, Zack",811256,Right,SAN_DON,f4dceff5-fd7b-4f2b-b5d8-7cb1422be2b4,54.76452,-137.45067,15.59971,5.12938,-4.385,-8.14403,-1.84609,6.33169,-8.5748,,2.10371,-54.34927,0.22449,,,,,,,2.19414,56.50973,-29.26436,,,,,,,-0.70696,-68.52891,16.47682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Undefined,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2026-03-27,14:07:18.06,1,6,"Barrett, Gabriel",811644,Right,SAN_DON,"Knowles, Payton",824283,Left,SEA_RED,Undefined,1,Top,0,2,2,ChangeUp,Splitter,BallCalled,Undefined,Undefined,Undefined,0,0,,86.62227,-1.358803,-1.25123,906.715622,257.365337,2:30,4.97401,2.13598,5.60991,-33.57474,5.02177,15.63182,0.90727,2.27055,77.57907,-7.579013,1.544155,0.447142,,,,,,,,,,,,-8.25717,3.5089,-2.03887,50,4.83684,2.04138,-125.39483,-4.1663,-12.80324,31.53544,-26.73331,SAN_DON,SEA_RED,BenedettiDiamond,D1,WCC,20260327-BenedettiDiamond-1,f0962d90-2a20-11f1-94e4-d1682d7879f1,84.29633,,,9.0432,,,,,,,e40f94e5-7b7f-4962-a30e-5ea2a73e1174,2026-03-27,21:07:18.06,2026-03-27T14:07:18.0640000-07:00,2026-03-27T21:07:18.0640000Z,,v3,471434,4504,453940dc0acf4c738a1b7a4629e5d128,"Ramppen, Zack",811256,Right,SAN_DON,1df7416c-29ef-49a3-89b4-73340efd4432,54.88351,-126.61702,15.76772,4.97823,-3.13021,-13.36665,-2.12761,2.53759,-6.40162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2026-03-27,14:07:36.77,1,7,"Barrett, Gabriel",811644,Right,SAN_DON,"Knowles, Payton",824283,Left,SEA_RED,Undefined,1,Top,0,3,2,Fastball,Sinker,BallCalled,Walk,Undefined,Undefined,0,0,,93.53997,-3.138974,-3.672009,1997.613685,231.075458,1:45,5.19993,2.02853,5.73271,-18.25725,14.72202,16.63017,0.74636,-0.00989,83.76079,-6.605221,-0.701747,0.413325,,,,,,,,,,,,-9.68402,8.91934,-1.73248,50,4.92672,7.90212,-135.12016,-8.01446,-17.51434,35.40668,-16.04267,SAN_DON,SEA_RED,BenedettiDiamond,D1,WCC,20260327-BenedettiDiamond-1,fbb9e4a0-2a20-11f1-94e4-d1682d7879f1,91.19317,,,9.77917,,,,,,,e40f94e5-7b7f-4962-a30e-5ea2a73e1174,2026-03-27,21:07:36.77,2026-03-27T14:07:36.7700000-07:00,2026-03-27T21:07:36.7700000Z,,v3,471434,4504,453940dc0acf4c738a1b7a4629e5d128,"Ramppen, Zack",811256,Right,SAN_DON,2c00dfed-5406-468a-beb1-554756d9e9b1,54.76292,-136.36251,17.70334,5.19806,-7.45155,-8.02134,-2.02053,8.51667,-8.75717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2026-03-27,14:08:09.90,2,1,"Barrett, Gabriel",811644,Right,SAN_DON,"Rhein, Kenneth",1000314578,Right,SEA_RED,Undefined,1,Top,0,0,0,Fastball,Sinker,InPlay,Undefined,Popup,Out,1,0,,90.4964,-1.154534,-2.818132,2025.981006,228.236951,1:30,5.28021,1.88195,5.53796,-21.14462,14.24237,14.41107,2.43762,0.44676,80.90134,-5.150771,-0.251482,0.428147,79.69225,75.601383,17.111113,,,,,,24.43585,,,-8.26044,7.975,-1.64733,50,5.16642,5.79197,-130.94247,-3.34597,-14.01362,33.54746,-18.64469,SAN_DON,SEA_RED,BenedettiDiamond,D1,WCC,20260327-BenedettiDiamond-1,0f768930-2a21-11f1-94e4-d1682d7879f1,88.03617,108.62294,,9.59505,,,,2.16901,2.505,-0.4503,e40f94e5-7b7f-4962-a30e-5ea2a73e1174,2026-03-27,21:08:09.90,2026-03-27T14:08:09.9030000-07:00,2026-03-27T21:08:09.9030000Z,,v3,471434,4504,453940dc0acf4c738a1b7a4629e5d128,"Ramppen, Zack",811256,Right,SAN_DON,08a04eac-2dc4-4a91-a5e2-e51f2bce307e,54.95787,-132.20658,16.77373,5.27927,-2.64342,-9.32234,-1.87552,6.32001,-7.00681,,2.16897,27.78446,-14.15924,5.01895,-2.28086,1.80238,-1.04217,0.29765,-0.02862,2.505,113.2091,-28.18371,3.22789,-0.3259,-0.25814,0.23668,-0.08703,0.01198,-0.4503,8.55113,-0.38382,-0.07665,0.11221,-0.1145,0.07141,-0.02192,0.00242,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Undefined,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2026-03-27,14:08:49.02,3,1,"Barrett, Gabriel",811644,Right,SAN_DON,"Horner, Tyler",1000250817,Left,SEA_RED,Undefined,1,Top,1,0,0,Fastball,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,92.40918,-0.294715,-3.325448,1993.236444,240.267015,2:00,5.06447,1.90324,5.55946,-24.53112,8.84752,13.52863,2.7444,-0.07976,83.89048,-4.852982,-0.916746,0.41582,,,,,,,,,,,,-7.77741,4.89492,-1.62479,50,5.02303,7.15181,-133.90502,-1.58871,-14.044,30.38798,-23.33505,SAN_DON,SEA_RED,BenedettiDiamond,D1,WCC,20260327-BenedettiDiamond-1,26ca1020-2a21-11f1-94e4-d1682d7879f1,90.64594,,,8.5187,,,,,,,e40f94e5-7b7f-4962-a30e-5ea2a73e1174,2026-03-27,21:08:49.02,2026-03-27T14:08:49.0250000-07:00,2026-03-27T21:08:49.0250000Z,,v3,471434,4504,453940dc0acf4c738a1b7a4629e5d128,"Ramppen, Zack",811256,Right,SAN_DON,64611f10-52aa-421e-a150-0e9a53a19573,54.93762,-135.0209,15.19399,5.06563,-0.73182,-11.66752,-1.89688,7.66752,-7.022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2026-03-27,14:09:11.00,3,2,"Barrett, Gabriel",811644,Right,SAN_DON,"Horner, Tyler",1000250817,Left,SEA_RED,Undefined,1,Top,1,0,1,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,92.71277,-1.806517,-3.471639,1982.521265,233.152981,1:45,5.09199,1.81789,5.47359,-22.22793,11.39339,13.55225,1.5455,-0.30542,83.504,-5.958365,-1.062461,0.417329,,,,,,,,,,,,-7.89977,6.67528,-1.52194,50,4.9182,7.49223,-134.09632,-5.03567,-14.1699,33.02886,-20.2005,SAN_DON,SEA_RED,BenedettiDiamond,D1,WCC,20260327-BenedettiDiamond-1,33e418f0-2a21-11f1-94e4-d1682d7879f1,90.31825,,,9.20876,,,,,,,e40f94e5-7b7f-4962-a30e-5ea2a73e1174,2026-03-27,21:09:11.00,2026-03-27T14:09:11.0070000-07:00,2026-03-27T21:09:11.0070000Z,,v3,471434,4504,453940dc0acf4c738a1b7a4629e5d128,"Ramppen, Zack",811256,Right,SAN_DON,8b1d2548-92e0-497b-8a73-91f5406b4f12,55.02188,-135.32759,16.51443,5.09189,-4.28262,-10.10025,-1.81109,8.02047,-7.08495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
